timestamp,symbol,pnl,total_value,action
,,-1.9853925704956055,1459.2905461973548,1
,,-2.910529136657715,1459.1719779743346,1
,,-7.612306118011475,1452.6480393939403,1
,,-3.0476620197296143,1455.1166668519368,1
,,-14.843962669372559,1442.1419685061646,1
,,4.201941967010498,1446.437472917541,1
,,-0.0787302777171135,1446.5323274961354,1
,,-0.724492609500885,1446.2474858660016,1
,,-1.1157890558242798,1445.3323800237968,1
,,-0.9280651211738586,1445.6786362884911,1
,,-3.3692634105682373,1442.7855716386573,1
,,-0.08378901332616806,1443.7791362979704,1
,,1.8062723875045776,1446.2006143665214,1
,,-1.7724061012268066,1444.869315533032,1
,,-0.6694321036338806,1445.7846066390314,1
,,3.1940011978149414,1449.4139984848316,1
,,0.05772148817777634,1450.326510648297,1
,,-2.41569185256958,1448.4172843562492,1
,,-1.3313543796539307,1447.3385914169069,1
,,-0.841627299785614,1446.864318522973,1
,,-1.4972891807556152,1446.119191343468,1
,,-1.9703222513198853,1444.463311997165,1
,,-0.838588297367096,1443.849350914825,1
,,-0.7163038849830627,1443.4498315804453,1
,,-1.641895055770874,1442.8327210296093,1
,,1.0122003555297852,1445.127294049031,1
,,-6.172735214233398,1442.2164441614627,1
,,-8.347458839416504,1434.618351555947,1
,,0.9129822254180908,1436.2403278013185,1
,,1.3330906629562378,1437.770413673492,1
,,-0.12209721654653549,1438.0899920885017,1
,,-4.323607444763184,1437.1894293781277,1
,,-9.418885231018066,1429.2210889673772,1
,,-4.025860786437988,1425.9491617860338,1
,,-0.30007144808769226,1427.5614117320222,1
,,3.455465078353882,1431.9244444644028,1
,,-2.9410817623138428,1429.9337025172508,1
,,-2.8717904090881348,1427.84625336274,1
,,0.5905787348747253,1429.5351094969953,1
,,0.8091732859611511,1431.972427542462,1
,,-3.844341516494751,1428.2728210732191,1
,,-1.3713165521621704,1428.445949205898,1
,,-4.187807083129883,1424.9531887078563,1
,,-3.1935598850250244,1423.4829427357226,1
,,2.0193405151367188,1427.388098336375,1
,,2.551258087158203,1431.6878638060834,1
,,3.440457344055176,1435.6722192748546,1
,,0.7168579697608948,1436.809455275373,1
,,-3.0070998668670654,1433.5910690570656,1
,,-2.6752662658691406,1431.8782213837144,1
,,-2.305555582046509,1429.757517547588,1
,,-0.6937792301177979,1429.4857369476397,1
,,-2.705040693283081,1428.6522393885602,1
,,2.9617621898651123,1432.921158593968,0
,,-4.168313980102539,1429.9804813867452,1
,,-3.6152796745300293,1427.2353491169717,1
,,-1.6399885416030884,1429.1262343885417,0
,,6.570064544677734,1437.331155459163,0
,,-4.206736087799072,1433.602925879476,1
,,0.6091464161872864,1434.580187409633,1
,,-0.9721416234970093,1433.862386499946,1
,,-1.6616711616516113,1433.4160882959359,1
,,-3.1867868900299072,1430.6918907281158,1
,,0.817518949508667,1431.6245039115918,1
,,-0.17724314332008362,1431.7352910954853,1
,,0.10500239580869675,1432.2564354906224,1
,,-1.0889017581939697,1433.0826151671663,1
,,-5.438892364501953,1428.699944572219,1
,,-3.844830274581909,1426.3643358308357,1
,,-3.960946798324585,1422.9600383431455,1
,,-4.0844902992248535,1421.8227097111658,0
,,-7.597372531890869,1415.0193020955628,1
,,1.5678436756134033,1416.7005624531487,0
,,-0.3816138803958893,1416.771981281562,1
,,-1.9487419128417969,1415.8950395843017,0
,,-5.059609413146973,1413.552854011763,2
,,5.457983016967773,1419.1679579224005,0
,,-2.5875775814056396,1419.3307761775263,0
,,4.616544723510742,1425.0285814241006,0
,,1.9591233730316162,1427.17623174171,0
,,-0.691921591758728,1426.92929488985,0
,,0.0005740216001868248,1427.7230443046228,0
,,1.174932599067688,1429.2616059525199,0
,,-0.9163416624069214,1428.6365105726265,0
,,0.24237023293972015,1429.1057906330986,0
,,-0.7737211585044861,1429.438763552183,0
,,-2.6982178688049316,1427.227419866977,1
,,-1.72150456905365,1426.3339172790627,0
,,0.7385139465332031,1427.9615400009957,0
,,1.0373960733413696,1429.7245240243335,0
,,1.3327165842056274,1431.1384849162164,1
,,-2.177273750305176,1431.1115059691247,1
,,-8.128921508789062,1424.33953445718,1
,,-3.63826847076416,1427.1773699809864,1
,,-24.85354232788086,1412.8966341079813,1
,,-25.25177001953125,1389.364366137583,1
,,1.0042927265167236,1392.9956631982614,1
,,4.376669883728027,1398.7124486050434,1
,,1.4672586917877197,1401.5355936342703,1
,,-2.2796835899353027,1398.6584235246287,1
,,-0.8612940311431885,1397.966779915016,1
,,-1.0415750741958618,1397.8109876295807,1
,,0.8264500498771667,1399.621722201339,1
,,1.7894716262817383,1401.669641373678,1
,,-3.2881312370300293,1401.2977903665699,1
,,-8.02009105682373,1394.7404590822825,1
,,2.7794644832611084,1397.9058067924182,1
,,-0.3622826635837555,1398.5686663936162,1
,,-2.6447055339813232,1396.407787365665,1
,,0.46533599495887756,1397.2985201392491,1
,,0.21212662756443024,1398.0554038695416,1
,,-1.3228827714920044,1397.0156226795496,1
,,-3.030639171600342,1396.5922584898224,1
,,-8.923932075500488,1390.7016089148544,1
,,5.482118129730225,1397.5862577530445,0
,,-3.626540422439575,1394.5250750870348,1
,,-4.249268054962158,1393.441467199154,0
,,-7.816131591796875,1386.233399202585,1
,,-1.682444453239441,1387.3988683391963,0
,,-7.579474449157715,1380.9494601819283,1
,,-0.24221386015415192,1383.3346928757712,0
,,-9.96035385131836,1377.4111469121885,1
,,-9.470123291015625,1368.1715627475419,2
,,-1.6665199995040894,1368.3812708057596,2
,,-3.7307989597320557,1365.0455433951895,2
,,-2.566580057144165,1365.493157652148,2
,,3.5300238132476807,1369.9530331170367,2
,,-2.914963722229004,1368.8382154945566,2
,,-2.41605806350708,1366.7445144950802,2
,,-0.5502049922943115,1366.9580155456026,2
,,-2.325082778930664,1367.5988494672335,2
,,2.3172974586486816,1370.1901365472295,0
,,-1.8088271617889404,1370.058282338232,2
,,-2.0176031589508057,1368.7849800668082,2
,,-1.0452300310134888,1368.3308332322713,2
,,-1.3844947814941406,1368.6371154131498,2
,,-1.8880829811096191,1367.701448220856,2
,,-0.6535823345184326,1367.2585760625439,2
,,-2.8527822494506836,1367.2206824904936,2
,,-2.187208890914917,1366.0475043343338,2
,,-3.806913137435913,1366.3939628335393,2
,,-2.699471950531006,1364.9697554439556,2
,,-6.499293804168701,1364.6061677782047,2
,,0.26812589168548584,1366.3281608150185,0
,,-3.2293317317962646,1365.9492860255205,2
,,-3.6355793476104736,1365.2476776704739,2
,,-1.0230913162231445,1365.8983755314227,2
,,-1.2437689304351807,1366.2204954895367,2
,,-0.658467173576355,1366.4901475525044,2
,,-3.1484169960021973,1366.3554921589525,2
,,-3.073827028274536,1366.794753251263,2
,,-2.445408344268799,1367.2586878162485,0
,,-1.3308501243591309,1366.8775617507908,2
,,-1.8321409225463867,1366.9784423849765,2
,,-1.7385896444320679,1367.178572576842,0
,,-1.4779284000396729,1367.3793585772792,0
,,-2.0448877811431885,1367.207458555707,0
,,-1.4681025743484497,1367.4009394566926,0
,,-0.9917511940002441,1367.230941714288,0
,,-2.156205892562866,1367.3075453671554,0
,,-2.106541395187378,1367.074047114003,2
,,-0.033939335495233536,1367.2481721073043,0
,,-0.42498302459716797,1367.240635954767,0
,,-1.52115797996521,1367.2121486727688,2
,,-1.9903134107589722,1367.3346177964497,0
,,-1.209277629852295,1367.5129443511426,0
,,-1.174306035041809,1367.3999102715459,2
,,-0.813845157623291,1367.3246388829339,2
,,-0.8961370587348938,1367.280440133969,2
,,-0.7228760719299316,1367.2332214743503,2
,,-1.6365550756454468,1367.265299490766,2
,,-1.2458977699279785,1367.3469765647835,2
,,-0.18021057546138763,1367.40416651175,0
,,-1.221718430519104,1367.399150472923,2
,,-1.5235637426376343,1367.3524530770962,2
,,-0.38024938106536865,1367.4045647661633,2
,,-1.7021260261535645,1367.41502375116,2
,,-1.2220145463943481,1367.3654094010642,2
,,-2.393767833709717,1367.3360242326066,2
,,-0.6184693574905396,1367.2792600091532,2
,,-2.780273675918579,1367.2890801840424,2
,,-7.127631664276123,1367.234331412436,2
,,-0.9813454747200012,1367.1056459252982,2
,,-1.804917812347412,1367.0936344492932,2
,,-1.8177460432052612,1367.0687025207203,2
,,-1.1904716491699219,1367.091139672376,2
,,-4.485943794250488,1367.0780008464028,2
,,-1.8051226139068604,1367.1255183172507,2
,,-2.109955310821533,1367.1085715413046,2
,,-0.4704878330230713,1367.0911878352404,2
,,-2.0957796573638916,1367.0886320885188,0
,,-3.4173660278320312,1367.1042789829291,2
,,-1.1567435264587402,1367.080572085862,2
,,-1.8331656455993652,1367.0870381313036,0
,,-10.194153785705566,1367.076003703407,2
,,-4.186852931976318,1367.0175240388635,2
,,-0.9413096308708191,1366.9966006451793,0
,,-1.0639539957046509,1367.0007240769319,2
,,-1.3776452541351318,1366.9963168715758,2
,,-2.069246530532837,1366.9910559519901,0
,,-5.973629951477051,1366.9828649901672,0
,,-0.5940713286399841,1366.9581245837626,0
,,-4.804074287414551,1366.9562738999562,0
,,-5.181736946105957,1366.9364678218774,0
,,-2.351475954055786,1366.9577996494852,0
,,-1.862552523612976,1366.948298842959,0
,,-4.26582670211792,1366.9555948685086,0
,,-3.1352698802948,1366.9731565637278,0
,,-2.1008493900299072,1366.9603469287542,0
,,-0.34673142433166504,1366.9520540625044,0
,,-0.17403724789619446,1366.9511828210814,0
,,-1.3781019449234009,1366.9510126489738,0
,,-1.503334879875183,1366.9457320112958,0
,,-0.8675708174705505,1366.951522171107,0
,,-2.067012310028076,1366.9483818577846,0
,,-0.49243125319480896,1366.9565721568144,0
,,-1.438552975654602,1366.958131377391,0
,,-0.6099199652671814,1366.9525869480915,0
,,-1.9947361946105957,1366.9505876329506,0
,,-1.9449301958084106,1366.9426990704424,0
,,-4.7654829025268555,1366.9350467936454,0
,,-1.672646403312683,1366.9546644728086,0
,,-0.14642471075057983,1366.9612784843418,0
,,-7.072953701019287,1366.9613633218482,0
,,-2.1034533977508545,1366.9908019365657,0
,,-1.2613837718963623,1366.9823186830215,0
,,-1.5883797407150269,1366.9870690862845,0
,,-3.770540952682495,1366.9808754512233,0
,,-0.2488110214471817,1366.9962790923737,0
,,-1.8176624774932861,1366.9957225119363,0
,,-0.32495495676994324,1367.00286626079,0
,,-0.9589597582817078,1367.0020216967857,0
,,-2.5766186714172363,1366.9985216525524,0
,,-3.3425233364105225,1367.0088723254269,0
,,-2.8786942958831787,1366.9952139839927,0
,,-2.956519365310669,1366.9836250480612,0
,,-2.0209593772888184,1366.9955528369235,0
,,-2.2851717472076416,1367.0036119029357,0
,,-1.0235893726348877,1367.0127753478155,0
,,-2.785533905029297,1367.0165920414136,0
,,-1.927895426750183,1367.0053240630014,0
,,-3.143497943878174,1366.997758114995,0
,,-0.7972436547279358,1367.0104961683226,0
,,-5.778591632843018,1367.0133678847742,0
,,-2.140838384628296,1367.0373280180975,0
,,-0.38734307885169983,1367.045946812814,0
,,-1.7969614267349243,1367.0448311664654,0
,,-1.7176131010055542,1367.0518849411667,0
,,-1.0115426778793335,1367.0451330686853,0
,,-2.752377986907959,1367.0488312880314,0
,,-1.3485814332962036,1367.037704318834,0
,,-1.689058780670166,1367.0428136245166,0
,,-2.583632707595825,1367.049436086661,0
,,-2.3619306087493896,1367.0598596667674,0
,,-1.8712379932403564,1367.0503603515256,0
,,-4.332282543182373,1367.0430270438685,0
,,-4.4808349609375,1367.025245135669,0
,,-0.6557996869087219,1367.0436127871988,0
,,-0.38116616010665894,1367.0459085365173,0
,,-0.9934919476509094,1367.0469711594244,0
,,-2.856611490249634,1367.0433163530213,0
,,-1.2232041358947754,1367.0548542538904,0
,,-1.7016078233718872,1367.0501805689191,0
,,-0.5539266467094421,1367.0435463421986,0
,,-1.0444813966751099,1367.0417887808114,0
,,-0.14682118594646454,1367.0379296684603,0
,,-0.32390296459198,1367.037887249707,0
,,-1.5011359453201294,1367.0386970170775,0
,,-0.32835936546325684,1367.0445040781108,0
,,-0.7846301794052124,1367.0436505664009,0
,,-0.28370851278305054,1367.046411265022,0
,,-0.25661325454711914,1367.0457600708812,0
,,-2.1332132816314697,1367.046281854685,0
,,-1.4244581460952759,1367.0547689192892,0
,,-0.3494808077812195,1367.0492544813737,0
,,-1.5011563301086426,1367.0501495833455,0
,,-0.4272536635398865,1367.0559571414733,0
,,-0.46542930603027344,1367.0546840817829,0
,,-1.4547420740127563,1367.0560890372842,0
,,-1.0155545473098755,1367.0504761746054,0
,,-1.6366733312606812,1367.0467560830898,0
,,-4.814908504486084,1367.0403932701106,0
,,-2.688575267791748,1367.0602265227033,0
,,-1.1003988981246948,1367.0493017053764,0
,,-0.6415044069290161,1367.0452442522144,0
,,-1.6050969362258911,1367.0431042592552,0
,,-1.0227924585342407,1367.0368687025357,0
,,-0.4130040407180786,1367.033120608015,0
,,-1.1251165866851807,1367.0319486242597,0
,,-1.4177837371826172,1367.0361522232824,0
,,-0.32737332582473755,1367.0416200999882,0
,,-1.000390887260437,1367.0424679779574,0
,,-0.2684803009033203,1367.0387848371527,0
,,-1.0936381816864014,1367.0382256055432,0
,,-0.3888849914073944,1367.0422983029446,0
,,-0.9230460524559021,1367.0411954153615,0
,,-0.5873245596885681,1367.0378486420136,0
,,-1.5838615894317627,1367.0359354899654,0
,,-0.9552494287490845,1367.0297890789066,0
,,-2.652646541595459,1367.0263271452718,0
,,-0.7954926490783691,1367.0370005983464,0
,,-0.8458076119422913,1367.0398562420673,0
,,-1.0045305490493774,1367.0428921654893,0
,,-0.8714755177497864,1367.0391821815672,0
,,-1.0696454048156738,1367.0422991314358,0
,,-0.38677966594696045,1367.046285665745,0
,,-1.0027202367782593,1367.045192057264,0
,,-2.3032448291778564,1367.0415072594767,0
,,-0.5527822971343994,1367.050697713172,0
,,-0.2347709834575653,1367.0488778492409,0
,,-0.38228198885917664,1367.048453661709,0
,,-0.8118946552276611,1367.0495094909877,0
,,-1.1825566291809082,1367.0466250157704,0
,,-0.7049151062965393,1367.0510650662025,0
,,-0.4076229929924011,1367.0486200227567,0
,,-0.6920760273933411,1367.0474652716198,0
,,-0.39543890953063965,1367.0450984377503,0
,,-0.9697625041007996,1367.0439950530724,0
,,-2.19370436668396,1367.0475400015328,0
,,-0.24418722093105316,1367.0562964914989,0
,,-1.2125513553619385,1367.0568055165372,0
,,-0.23776386678218842,1367.0522237940975,0
,,-1.1324049234390259,1367.052648975819,0
,,-0.7799907922744751,1367.0568903540436,0
,,-0.2735210657119751,1367.0541276670435,0
,,-0.48732009530067444,1367.0535430836012,0
,,-0.7915580868721008,1367.0520423545086,0
,,-0.33328279852867126,1367.0548297305486,0
,,-0.4020889103412628,1367.0539680996244,0
,,-0.8342023491859436,1367.0528300840112,0
,,-1.5479121208190918,1367.049860274193,0
,,-0.5389468669891357,1367.0558497690045,0
,,-0.6168028712272644,1367.0541021495123,0
,,-0.6262112855911255,1367.0561471973715,0
,,-1.921739101409912,1367.0582482512407,0
,,-2.696352958679199,1367.0658450191224,0
,,-1.2147494554519653,1367.0549390913968,0
,,-1.1174994707107544,1367.0594817090484,0
,,-1.3178422451019287,1367.063677354555,0
,,-0.996988832950592,1367.0687213751253,0
,,-2.8074028491973877,1367.065034754657,0
,,-1.1065945625305176,1367.0763638757253,0
,,-0.32471776008605957,1367.0805421229152,0
,,-0.5734391212463379,1367.0797108147715,0
,,-4.9946699142456055,1367.0778457152169,0
,,-1.7145912647247314,1367.098460732175,0
,,-0.8021917343139648,1367.1052575088831,0
,,-1.194359302520752,1367.1023896034912,0
,,-1.169775366783142,1367.09789918079,0
,,-1.1535184383392334,1367.1022784199624,0
,,-0.2554595172405243,1367.1066263421649,0
,,-0.9477841854095459,1367.1071646957944,0
,,-0.7742458581924438,1367.1037057447281,0
,,-0.1940814107656479,1367.1009998922295,0
,,-0.4034597873687744,1367.1007518419422,0
,,-0.4338517189025879,1367.09960521002,0
,,-0.7641733884811401,1367.0983334759153,0
,,-0.4901094138622284,1367.1010058573665,0
,,-0.15137088298797607,1367.1025324353868,0
,,-0.7328125238418579,1367.1026172728932,0
,,-1.970349669456482,1367.105162398085,0
,,-1.7338711023330688,1367.1129674486729,0
,,-0.4485071897506714,1367.1061431660544,0
,,-1.1916998624801636,1367.1074530107576,0
,,-1.7997974157333374,1367.111949895691,0
,,-0.1687740981578827,1367.1048599987703,0
,,-0.5327048897743225,1367.1047378791566,0
,,-1.1655689477920532,1367.1030424546148,0
,,-0.29730838537216187,1367.1074157286503,0
,,-0.29358214139938354,1367.1081317108087,0
,,-1.155526876449585,1367.1088163759969,0
,,-1.2851476669311523,1367.1131571731744,0
,,-1.6867648363113403,1367.118063332797,0
,,-2.066263198852539,1367.1246755216496,0
,,-0.602401852607727,1367.1164462835297,0
,,-1.8120967149734497,1367.118403014219,0
,,-0.4600200355052948,1367.1112716927346,0
,,-0.6316471695899963,1367.1126290928369,0
,,-1.2571202516555786,1367.1105076580823,0
,,-0.31257596611976624,1367.1057478100188,0
,,-0.5362530946731567,1367.1064898068032,0
,,-0.40601563453674316,1367.1047756583587,0
,,-1.911625623703003,1367.105926929832,0
,,-1.7796334028244019,1367.113476970806,0
,,-0.8202762603759766,1367.1204942918912,0
,,-0.9159452319145203,1367.117548674018,0
,,-0.849452793598175,1367.120857833862,0
,,-4.089705467224121,1367.1239114869973,0
,,-0.589807391166687,1367.1071141578268,0
,,-0.1945006549358368,1367.108981080062,0
,,-0.6417230367660522,1367.1092503397258,0
,,-1.2917321920394897,1367.1070907943729,0
,,-0.5710855722427368,1367.1021843033539,0
,,-1.4811362028121948,1367.1040222283946,0
,,-1.7196441888809204,1367.0982953653167,0
,,-0.859614908695221,1367.0915888941572,0
,,-0.763640284538269,1367.0946430443873,0
,,-0.38361266255378723,1367.0973314985692,0
,,-0.7343692779541016,1367.0962566139913,0
,,-0.8534609079360962,1367.093709831817,0
,,-0.38833409547805786,1367.0967555314362,0
,,-0.4554385244846344,1367.0978519567873,0
,,-1.4501607418060303,1367.099224766827,0
,,-2.3561952114105225,1367.0936312908443,0
,,-1.7461119890213013,1367.084224103832,0
,,-0.2547256648540497,1367.0774210305901,0
,,-1.3082937002182007,1367.0769332149284,0
,,-1.2779344320297241,1367.0819169213341,0
,,-0.12936317920684814,1367.0867950779516,0
,,-0.2842356860637665,1367.0868007116921,0
,,-1.9381651878356934,1367.0861587966535,0
,,-0.7897434234619141,1367.0938137246228,0
,,-1.3158448934555054,1367.0909950316125,0
,,-0.24813246726989746,1367.0960009415844,0
,,-0.5675160884857178,1367.0954909223565,0
,,-0.7602409720420837,1367.0973323270607,0
,,-0.8907695412635803,1367.0946634252728,0
,,-1.539815902709961,1367.0978668696303,0
,,-1.086780309677124,1367.091885328335,0
,,-0.7989251613616943,1367.0878644944871,0
,,-0.6718167662620544,1367.0850564061652,0
,,-0.34628501534461975,1367.082782363318,0
,,-1.0410010814666748,1367.0818869299499,0
,,-1.0400817394256592,1367.0857351062164,0
,,-0.7799444198608398,1367.0895995209119,0
,,-2.695986747741699,1367.0868384908943,0
,,-1.254878282546997,1367.0759779644902,0
,,-2.528010845184326,1367.080691085646,0
