timestamp,price,signal,usdt,coin_value,total_value,note
2025-07-23 21:13:00,0.4026,BUY,1073.130950950129,1072.057819999179,2145.188770949308,🟢 Bought
2025-07-23 21:14:00,0.401,SELL,1066.7294849325663,0.0,1066.7294849325663,🔴 Sold
2025-07-23 21:15:00,0.4025,BUY,1066.7294849325663,1065.6627554476336,2132.3922403802,🟢 Bought
2025-07-23 21:16:00,0.4018,HOLD,0.0,1063.8094289164203,1063.8094289164203,➖ Hold
2025-07-23 21:17:00,0.4021,HOLD,0.0,1064.6037117155117,1064.6037117155117,➖ Hold
2025-07-23 21:18:00,0.3994,SELL,1056.3977113571655,0.0,1056.3977113571655,🔴 Sold
2025-07-23 21:19:00,0.397,SELL,1056.3977113571655,0.0,1056.3977113571655,➖ Hold
2025-07-23 21:20:00,0.3987,HOLD,1056.3977113571655,0.0,1056.3977113571655,➖ Hold
2025-07-23 21:21:00,0.3991,HOLD,1056.3977113571655,0.0,1056.3977113571655,➖ Hold
2025-07-23 21:22:00,0.4012,HOLD,1056.3977113571655,0.0,1056.3977113571655,➖ Hold
2025-07-23 21:23:00,0.3995,HOLD,1056.3977113571655,0.0,1056.3977113571655,➖ Hold
2025-07-23 21:24:00,0.3985,SELL,1056.3977113571655,0.0,1056.3977113571655,➖ Hold
2025-07-23 21:25:00,0.3996,HOLD,1056.3977113571655,0.0,1056.3977113571655,➖ Hold
2025-07-23 21:26:00,0.3985,SELL,1056.3977113571655,0.0,1056.3977113571655,➖ Hold
2025-07-23 21:27:00,0.3992,HOLD,1056.3977113571655,0.0,1056.3977113571655,➖ Hold
2025-07-23 21:28:00,0.3996,HOLD,1056.3977113571655,0.0,1056.3977113571655,➖ Hold
2025-07-23 21:29:00,0.4004,BUY,1056.3977113571655,1055.3413136458082,2111.739025002974,🟢 Bought
2025-07-23 21:30:00,0.4038,BUY,0.0,1064.3027533720713,1064.3027533720713,➖ Hold
2025-07-23 21:31:00,0.4099,BUY,0.0,1080.3806305280139,1080.3806305280139,➖ Hold
2025-07-23 21:32:00,0.4109,HOLD,0.0,1083.0163480945619,1083.0163480945619,➖ Hold
2025-07-23 21:33:00,0.4116,HOLD,0.0,1084.8613503911456,1084.8613503911456,➖ Hold
2025-07-23 21:34:00,0.4092,HOLD,0.0,1078.5356282314303,1078.5356282314303,➖ Hold
2025-07-23 21:35:00,0.4091,HOLD,0.0,1078.2720564747756,1078.2720564747756,➖ Hold
2025-07-23 21:36:00,0.4084,HOLD,0.0,1076.427054178192,1076.427054178192,➖ Hold
2025-07-23 21:37:00,0.405,SELL,1066.398148837477,0.0,1066.398148837477,🔴 Sold
2025-07-23 21:38:00,0.4108,HOLD,1066.398148837477,0.0,1066.398148837477,➖ Hold
2025-07-23 21:39:00,0.414,HOLD,1066.398148837477,0.0,1066.398148837477,➖ Hold
2025-07-23 21:40:00,0.4109,HOLD,1066.398148837477,0.0,1066.398148837477,➖ Hold
2025-07-23 21:41:00,0.4143,HOLD,1066.398148837477,0.0,1066.398148837477,➖ Hold
2025-07-23 21:42:00,0.4129,HOLD,1066.398148837477,0.0,1066.398148837477,➖ Hold
2025-07-23 21:43:00,0.4134,HOLD,1066.398148837477,0.0,1066.398148837477,➖ Hold
2025-07-23 21:44:00,0.4121,SELL,1066.398148837477,0.0,1066.398148837477,➖ Hold
2025-07-23 21:45:00,0.4115,HOLD,1066.398148837477,0.0,1066.398148837477,➖ Hold
2025-07-23 21:46:00,0.4124,HOLD,1066.398148837477,0.0,1066.398148837477,➖ Hold
2025-07-23 21:47:00,0.4168,BUY,1066.398148837477,1065.3317506886394,2131.7298995261162,🟢 Bought
2025-07-23 21:48:00,0.421,BUY,0.0,1076.066859500761,1076.066859500761,➖ Hold
2025-07-23 21:49:00,0.4172,HOLD,0.0,1066.3541420040797,1066.3541420040797,➖ Hold
2025-07-23 21:50:00,0.417,HOLD,0.0,1065.8429463463594,1065.8429463463594,➖ Hold
2025-07-23 21:51:00,0.4152,SELL,1060.180943241452,0.0,1060.180943241452,🔴 Sold
2025-07-23 21:52:00,0.4124,HOLD,1060.180943241452,0.0,1060.180943241452,➖ Hold
2025-07-23 21:53:00,0.4145,HOLD,1060.180943241452,0.0,1060.180943241452,➖ Hold
2025-07-23 21:54:00,0.4125,HOLD,1060.180943241452,0.0,1060.180943241452,➖ Hold
2025-07-23 21:55:00,0.412,HOLD,1060.180943241452,0.0,1060.180943241452,➖ Hold
2025-07-23 21:56:00,0.4108,HOLD,1060.180943241452,0.0,1060.180943241452,➖ Hold
2025-07-23 21:57:00,0.4088,SELL,1060.180943241452,0.0,1060.180943241452,➖ Hold
2025-07-23 21:58:00,0.4108,HOLD,1060.180943241452,0.0,1060.180943241452,➖ Hold
2025-07-23 21:59:00,0.4119,HOLD,1060.180943241452,0.0,1060.180943241452,➖ Hold
2025-07-23 22:00:00,0.4125,HOLD,1060.180943241452,0.0,1060.180943241452,➖ Hold
2025-07-23 22:01:00,0.4111,SELL,1060.180943241452,0.0,1060.180943241452,➖ Hold
2025-07-23 22:02:00,0.4108,HOLD,1060.180943241452,0.0,1060.180943241452,➖ Hold
2025-07-23 22:03:00,0.4086,HOLD,1060.180943241452,0.0,1060.180943241452,➖ Hold
2025-07-23 22:04:00,0.4122,BUY,1060.180943241452,1059.1207622982104,2119.301705539662,🟢 Bought
2025-07-23 22:05:00,0.4103,SELL,1053.1845985496961,0.0,1053.1845985496961,🔴 Sold
2025-07-23 22:06:00,0.4102,HOLD,1053.1845985496961,0.0,1053.1845985496961,➖ Hold
