timestamp,price,signal,usdt,coin_value,total_value,note,pnl,status
2025-07-24 19:53:00,0.3447,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
2025-07-24 19:54:00,0.3437,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
2025-07-24 19:55:00,0.3423,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
2025-07-24 19:56:00,0.3428,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
2025-07-24 19:57:00,0.343,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
2025-07-24 19:58:00,0.3436,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
2025-07-24 19:59:00,0.3429,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
2025-07-24 20:00:00,0.3431,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
2025-07-24 20:01:00,0.3436,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
2025-07-24 20:02:00,0.3433,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
2025-07-24 20:03:00,0.3433,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
2025-07-24 20:04:00,0.3431,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
2025-07-24 20:05:00,0.344,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
2025-07-24 20:06:00,0.3448,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
2025-07-24 20:07:00,0.3452,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
2025-07-24 20:08:00,0.3444,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
2025-07-24 20:09:00,0.3435,SELL,1181.6040735319998,0.0,1181.6040735319998,➖ Hold,0.0,HOLD
