timestamp,price,signal,usdt,coin_value,total_value,note,pnl,status
2025-07-23 06:43:00,0.4231,BUY,500.0,499.5,999.5,🟢 Buy @50%,-0.5,LOSS
2025-07-23 06:44:00,0.4258,HOLD,500.0,502.6875443157646,1002.6875443157646,➖ Hold,3.187544315764626,WIN
2025-07-23 06:45:00,0.4319,HOLD,500.0,509.88903332545505,1009.8890333254551,➖ Hold,7.2014890096904765,WIN
2025-07-23 06:46:00,0.4296,HOLD,500.0,507.17371779721105,1007.1737177972111,➖ Hold,-2.715315528243991,LOSS
2025-07-23 06:47:00,0.4282,HOLD,500.0,505.5209170408887,1005.5209170408887,➖ Hold,-1.6528007563224492,LOSS
2025-07-23 06:48:00,0.4262,SELL,650.7969839990546,352.2118411722997,1003.0088251713544,🔴 Sell @30%,-2.512091869534288,LOSS
2025-07-23 06:49:00,0.4274,BUY,455.55788879933823,548.2473777306097,1003.805266529948,🟢 Buy @30%,0.7964413585935972,WIN
2025-07-23 06:50:00,0.4276,HOLD,455.55788879933823,548.5039277435861,1004.0618165429244,➖ Hold,0.25655001297639046,WIN
2025-07-23 06:51:00,0.4283,HOLD,455.55788879933823,549.4018527890037,1004.9597415883419,➖ Hold,0.8979250454175371,WIN
2025-07-23 06:52:00,0.4261,SELL,783.1778225055083,218.63192105850524,1001.8097435640135,🔴 Sell @60%,-3.149998024328397,LOSS
2025-07-23 06:53:00,0.4268,HOLD,783.1778225055083,218.99109107667223,1002.1689135821805,➖ Hold,0.3591700181669921,WIN
2025-07-23 06:54:00,0.4275,HOLD,783.1778225055083,219.3502610948392,1002.5280836003475,➖ Hold,0.3591700181669921,WIN
2025-07-23 06:55:00,0.4279,HOLD,783.1778225055083,219.55550110522034,1002.7333236107286,➖ Hold,0.20524001038108963,WIN
2025-07-23 06:56:00,0.4257,SELL,914.1027751257539,87.37067241924966,1001.4734475450035,🔴 Sell @60%,-1.2598760657250523,LOSS
2025-07-23 06:57:00,0.4262,HOLD,914.1027751257539,87.47329242444022,1001.576067550194,➖ Hold,0.10262000519048797,WIN
