timestamp,price,signal,usdt,coin_value,total_value,note,pnl,status
2025-07-23 06:38:00,0.26112,HOLD,1000.0,0.0,1000.0,➖ Hold,0.0,HOLD
2025-07-23 06:39:00,0.26122,HOLD,1000.0,0.0,1000.0,➖ Hold,0.0,HOLD
2025-07-23 06:40:00,0.26118,HOLD,1000.0,0.0,1000.0,➖ Hold,0.0,HOLD
2025-07-23 06:41:00,0.26106,HOLD,1000.0,0.0,1000.0,➖ Hold,0.0,HOLD
2025-07-23 06:42:00,0.261,HOLD,1000.0,0.0,1000.0,➖ Hold,0.0,HOLD
2025-07-23 06:43:00,0.26117,HOLD,1000.0,0.0,1000.0,➖ Hold,0.0,HOLD
2025-07-23 06:44:00,0.26104,HOLD,1000.0,0.0,1000.0,➖ Hold,0.0,HOLD
2025-07-23 06:45:00,0.2616,BUY,500.0,499.5,999.5,🟢 Buy @50%,-0.5,LOSS
2025-07-23 06:46:00,0.26169,HOLD,500.0,499.6718463302752,999.6718463302752,➖ Hold,0.17184633027522977,WIN
2025-07-23 06:47:00,0.26126,HOLD,500.0,498.8508027522936,998.8508027522936,➖ Hold,-0.8210435779816407,LOSS
2025-07-23 06:48:00,0.26131,HOLD,500.0,498.9462729357798,998.9462729357798,➖ Hold,0.0954701834862135,WIN
2025-07-23 06:49:00,0.26124,HOLD,500.0,498.81261467889914,998.8126146788991,➖ Hold,-0.13365825688072164,LOSS
2025-07-23 06:50:00,0.26138,HOLD,500.0,499.0799311926606,999.0799311926605,➖ Hold,0.2673165137614433,WIN
2025-07-23 06:51:00,0.26144,HOLD,500.0,499.19449541284405,999.194495412844,➖ Hold,0.11456422018352441,WIN
2025-07-23 06:52:00,0.26169,HOLD,500.0,499.6718463302752,999.6718463302752,➖ Hold,0.4773509174311812,WIN
2025-07-23 06:53:00,0.2616,HOLD,500.0,499.5,999.5,➖ Hold,-0.17184633027522977,LOSS
2025-07-23 06:54:00,0.26154,HOLD,500.0,499.38543577981653,999.3854357798166,➖ Hold,-0.11456422018341073,LOSS
2025-07-23 06:55:00,0.26175,HOLD,500.0,499.7864105504587,999.7864105504586,➖ Hold,0.4009747706420512,WIN
2025-07-23 06:56:00,0.26159,HOLD,500.0,499.48090596330275,999.4809059633028,➖ Hold,-0.3055045871558377,LOSS
2025-07-23 06:57:00,0.26172,HOLD,500.0,499.729128440367,999.729128440367,➖ Hold,0.24822247706424605,WIN
2025-07-23 06:58:00,0.26192,HOLD,500.0,500.1110091743119,1000.1110091743119,➖ Hold,0.381880733944854,WIN
2025-07-23 06:59:00,0.26183,HOLD,500.0,499.93916284403673,999.9391628440367,➖ Hold,-0.17184633027522977,LOSS
2025-07-23 07:00:00,0.2618,HOLD,500.0,499.8818807339449,999.8818807339449,➖ Hold,-0.05728211009181905,LOSS
2025-07-23 07:01:00,0.26195,HOLD,500.0,500.1682912844037,1000.1682912844037,➖ Hold,0.2864105504588679,WIN
2025-07-23 07:02:00,0.26202,HOLD,500.0,500.3019495412844,1000.3019495412843,➖ Hold,0.13365825688060795,WIN
2025-07-23 07:03:00,0.26212,HOLD,500.0,500.4928899082569,1000.492889908257,➖ Hold,0.19094036697265437,WIN
2025-07-23 07:04:00,0.26222,HOLD,500.0,500.6838302752294,1000.6838302752294,➖ Hold,0.190940366972427,WIN
2025-07-23 07:05:00,0.26191,HOLD,500.0,500.09191513761465,1000.0919151376147,➖ Hold,-0.5919151376147056,LOSS
2025-07-23 07:06:00,0.26196,HOLD,500.0,500.187385321101,1000.1873853211009,➖ Hold,0.0954701834862135,WIN
2025-07-23 07:07:00,0.26154,HOLD,500.0,499.38543577981653,999.3854357798166,➖ Hold,-0.8019495412843298,LOSS
2025-07-23 07:08:00,0.26165,HOLD,500.0,499.5954701834862,999.5954701834862,➖ Hold,0.21003440366962423,WIN
2025-07-23 07:09:00,0.26115,HOLD,500.0,498.64076834862385,998.6407683486239,➖ Hold,-0.9547018348623624,LOSS
2025-07-23 07:10:00,0.26116,HOLD,500.0,498.6598623853211,998.659862385321,➖ Hold,0.019094036697197225,WIN
2025-07-23 07:11:00,0.26161,HOLD,500.0,499.51909403669725,999.5190940366972,➖ Hold,0.8592316513761489,WIN
2025-07-23 07:12:00,0.26213,HOLD,500.0,500.51198394495407,1000.5119839449541,➖ Hold,0.9928899082568705,WIN
2025-07-23 07:13:00,0.26188,HOLD,500.0,500.03463302752294,1000.0346330275229,➖ Hold,-0.4773509174311812,LOSS
2025-07-23 07:14:00,0.26193,HOLD,500.0,500.13010321100916,1000.1301032110091,➖ Hold,0.0954701834862135,WIN
2025-07-23 07:15:00,0.26236,HOLD,500.0,500.9511467889908,1000.9511467889909,➖ Hold,0.8210435779817544,WIN
2025-07-23 07:16:00,0.26261,HOLD,500.0,501.42849770642204,1001.428497706422,➖ Hold,0.4773509174311812,WIN
2025-07-23 07:17:00,0.26252,HOLD,500.0,501.25665137614675,1001.2566513761467,➖ Hold,-0.17184633027534346,LOSS
2025-07-23 07:18:00,0.26262,HOLD,500.0,501.4475917431193,1001.4475917431193,➖ Hold,0.19094036697265437,WIN
2025-07-23 07:19:00,0.26274,HOLD,500.0,501.6767201834862,1001.6767201834862,➖ Hold,0.22912844036682145,WIN
2025-07-23 07:20:00,0.2628,HOLD,500.0,501.7912844036697,1001.7912844036697,➖ Hold,0.11456422018352441,WIN
