timestamp,symbol,action,pnl,total_value,risk_pct,danger_mode,freeze_mode,notes
1709375400000.0,BTCUSDT,1,-0.6390237212181091,1523.7174381176308,0.55,True,,
1709376300000.0,BTCUSDT,1,0.16042855381965637,1524.7482572942615,0.55,True,,
1709377200000.0,BTCUSDT,1,-2.7738142013549805,1522.6074507984385,0.55,True,,
1709378100000.0,BTCUSDT,1,1.147839903831482,1524.1643922428696,0.55,True,,
1709379000000.0,BTCUSDT,1,-1.315520167350769,1523.158168994025,0.55,True,,
1709379900000.0,BTCUSDT,1,-0.5578494071960449,1523.9189133542227,0.55,True,,
1709380800000.0,BTCUSDT,1,-4.2003912925720215,1520.6757096887977,0.55,True,,
1709381700000.0,BTCUSDT,1,1.459877371788025,1523.030001151577,0.55,True,,
1709382600000.0,BTCUSDT,1,1.5770037174224854,1525.2298955207925,0.55,True,,
1709383500000.0,BTCUSDT,1,1.4831510782241821,1526.7619528039086,0.55,True,,
1709384400000.0,BTCUSDT,1,-0.13131210207939148,1526.8822422632377,0.55,True,,
1709385300000.0,BTCUSDT,1,-3.903312921524048,1523.803812098411,0.55,True,,
1709386200000.0,BTCUSDT,1,-2.955946207046509,1521.7749362895836,0.55,True,,
1709387100000.0,BTCUSDT,1,0.6799420118331909,1524.0551517354756,0.55,True,,
1709388000000.0,BTCUSDT,1,-4.681216239929199,1520.1191307447934,0.55,True,,
1709388900000.0,BTCUSDT,1,-1.873111367225647,1518.2862537355118,0.55,True,,
1709389800000.0,BTCUSDT,1,-0.2107570469379425,1518.1872935573097,0.55,True,,
1709390700000.0,BTCUSDT,1,-1.5364981889724731,1517.912318770888,0.55,True,,
1709391600000.0,BTCUSDT,1,1.8818573951721191,1521.0151527078149,0.55,True,,
1709392500000.0,BTCUSDT,1,2.7952144145965576,1524.0182578437964,0.55,True,,
1709393400000.0,BTCUSDT,1,-1.3145294189453125,1523.506931563805,0.55,True,,
1709394300000.0,BTCUSDT,1,-2.8746540546417236,1521.5313789577951,0.55,True,,
1709395200000.0,BTCUSDT,1,-2.879314422607422,1519.3199552474298,0.55,True,,
1709396100000.0,BTCUSDT,1,0.8113717436790466,1520.9626942055836,0.55,True,,
1709397000000.0,BTCUSDT,1,-2.8396294116973877,1518.9178694748323,0.55,True,,
1709397900000.0,BTCUSDT,1,-3.7440755367279053,1516.962973605049,0.55,True,,
1709398800000.0,BTCUSDT,1,4.268778324127197,1521.363627044066,0.55,True,,
1709399700000.0,BTCUSDT,1,-0.4630306661128998,1521.0392682463864,0.55,True,,
1709400600000.0,BTCUSDT,1,-0.36923617124557495,1521.3803445887334,0.55,True,,
1709401500000.0,BTCUSDT,1,0.09817324578762054,1523.1274240842922,0.55,True,,
1709402400000.0,BTCUSDT,1,-5.1445441246032715,1519.0717861791813,0.55,True,,
1709403300000.0,BTCUSDT,1,2.41365647315979,1521.7500521282686,0.55,True,,
1709404200000.0,BTCUSDT,1,0.20985475182533264,1522.400883436172,0.55,True,,
1709405100000.0,BTCUSDT,1,0.2473180741071701,1523.485506204835,0.55,True,,
1709406000000.0,BTCUSDT,1,2.5825536251068115,1525.5449347677095,0.55,True,,
1709406900000.0,BTCUSDT,1,-0.8956136107444763,1524.372016461408,0.55,True,,
1709407800000.0,BTCUSDT,1,1.4368330240249634,1526.149552633171,0.55,True,,
1709408700000.0,BTCUSDT,1,-1.8376784324645996,1525.31156168727,0.55,True,,
1709409600000.0,BTCUSDT,1,-0.4777774214744568,1527.7703858431403,0.55,True,,
1709410500000.0,BTCUSDT,1,-7.522765636444092,1520.5475418463495,0.55,True,,
1709411400000.0,BTCUSDT,1,0.6015138030052185,1521.2852275242478,0.55,True,,
1709412300000.0,BTCUSDT,1,0.25012266635894775,1521.6201548846482,0.55,True,,
1709413200000.0,BTCUSDT,1,-0.28981342911720276,1521.8287398816158,0.55,True,,
1709414100000.0,BTCUSDT,1,0.6595681309700012,1523.054597079363,0.55,True,,
1709415000000.0,BTCUSDT,1,-1.4570592641830444,1521.6617565906301,0.55,True,,
1709415900000.0,BTCUSDT,1,-0.5453738570213318,1521.5038046168786,0.55,True,,
1709416800000.0,BTCUSDT,1,0.5603219270706177,1522.4567046629056,0.55,True,,
1709417700000.0,BTCUSDT,1,0.3567151427268982,1523.4222869841972,0.55,True,,
1709418600000.0,BTCUSDT,1,-2.152292013168335,1521.9247216466874,0.55,True,,
1709419500000.0,BTCUSDT,1,-2.8764545917510986,1520.3143609215958,0.55,True,,
1709420400000.0,BTCUSDT,1,-5.363879680633545,1517.200285877048,0.55,True,,
1709421300000.0,BTCUSDT,1,4.50231409072876,1522.7338892397142,0.55,True,,
1709422200000.0,BTCUSDT,1,2.2916293144226074,1525.2704403705025,0.55,True,,
1709423100000.0,BTCUSDT,1,0.09900964051485062,1525.872848445577,0.55,True,,
1709424000000.0,BTCUSDT,1,-1.8229598999023438,1524.6346932839365,0.55,True,,
1709424900000.0,BTCUSDT,1,-4.3302788734436035,1520.7367191190485,0.55,True,,
1709425800000.0,BTCUSDT,1,-1.548801302909851,1519.6734256315126,0.55,True,,
1709426700000.0,BTCUSDT,1,0.22192494571208954,1520.867577141098,0.55,True,,
1709427600000.0,BTCUSDT,1,-3.8249924182891846,1518.4762957087967,0.55,True,,
1709428500000.0,BTCUSDT,1,2.8043529987335205,1522.0026407772912,0.55,True,,
1709429400000.0,BTCUSDT,1,-1.9454160928726196,1520.2268340067008,0.55,True,,
1709430300000.0,BTCUSDT,1,-0.4613887369632721,1519.8096640127656,0.55,True,,
1709431200000.0,BTCUSDT,1,-0.2965523898601532,1519.918424130945,0.55,True,,
1709432100000.0,BTCUSDT,1,-1.6644036769866943,1518.921520432863,0.55,True,,
1709433000000.0,BTCUSDT,1,-2.5767781734466553,1517.2797422531385,0.55,True,,
1709433900000.0,BTCUSDT,1,2.029914617538452,1519.579461501142,0.55,True,,
1709434800000.0,BTCUSDT,1,-0.02146846428513527,1520.2430711621532,0.55,True,,
1709435700000.0,BTCUSDT,1,0.8172007203102112,1521.9280843711895,0.55,True,,
1709436600000.0,BTCUSDT,1,1.916379451751709,1524.0625497293802,0.55,True,,
1709437500000.0,BTCUSDT,1,-0.010980215854942799,1524.5989523263722,0.55,True,,
1709438400000.0,BTCUSDT,1,-2.05735445022583,1523.25261351361,0.55,True,,
1709439300000.0,BTCUSDT,1,0.8628323078155518,1525.0014224103415,0.55,True,,
1709440200000.0,BTCUSDT,1,1.7769540548324585,1527.1805639654874,0.55,True,,
1709441100000.0,BTCUSDT,1,-1.3324205875396729,1526.1913464948389,0.55,True,,
1709442000000.0,BTCUSDT,1,-1.4777337312698364,1525.3472065669912,0.55,True,,
1709442900000.0,BTCUSDT,1,-1.8545935153961182,1523.7888239549163,0.55,True,,
1709443800000.0,BTCUSDT,1,-0.8358629941940308,1523.060265672095,0.55,True,,
1709444700000.0,BTCUSDT,1,-0.07607416808605194,1523.3241915065814,0.55,True,,
1709445600000.0,BTCUSDT,1,-1.5059490203857422,1522.4879299618528,0.55,True,,
1709446500000.0,BTCUSDT,1,-3.3769631385803223,1520.840771422925,0.55,True,,
1709447400000.0,BTCUSDT,1,3.3352010250091553,1525.095386540712,0.55,True,,
1709448300000.0,BTCUSDT,1,-2.751970052719116,1522.8340023520311,0.55,True,,
1709449200000.0,BTCUSDT,1,-1.4504307508468628,1521.6273607228668,0.55,True,,
1709450100000.0,BTCUSDT,1,-2.3741672039031982,1522.2269825404967,0.55,True,,
1709451000000.0,BTCUSDT,1,-7.954544544219971,1514.9126724372516,0.55,True,,
1709451900000.0,BTCUSDT,1,-2.2748329639434814,1513.3379565918813,0.55,True,,
1709452800000.0,BTCUSDT,1,0.34462037682533264,1515.0599597704395,0.55,True,,
1709453700000.0,BTCUSDT,1,-4.147566318511963,1511.672158951428,0.55,True,,
1709454600000.0,BTCUSDT,1,0.6657843589782715,1513.5408729961168,0.55,True,,
1709455500000.0,BTCUSDT,1,2.3644983768463135,1516.4995901686718,0.55,True,,
1709456400000.0,BTCUSDT,1,-3.7528252601623535,1515.038054022255,0.55,True,,
1709457300000.0,BTCUSDT,1,5.151340961456299,1520.6736920540964,0.55,True,,
1709458200000.0,BTCUSDT,1,-1.4353528022766113,1519.4825189576413,0.55,True,,
1709459100000.0,BTCUSDT,1,-0.9839810132980347,1518.8819363615821,0.55,True,,
1709460000000.0,BTCUSDT,1,-1.866402506828308,1517.9389323333753,0.55,True,,
1709460900000.0,BTCUSDT,1,-3.7627856731414795,1515.6677482047173,0.55,True,,
1709461800000.0,BTCUSDT,1,3.662716865539551,1519.3364806364111,0.55,True,,
1709462700000.0,BTCUSDT,1,-1.171788215637207,1519.3216846486023,0.55,True,,
1709463600000.0,BTCUSDT,1,-3.142214059829712,1516.4759550193148,0.55,True,,
1709464500000.0,BTCUSDT,1,0.44360584020614624,1517.2051858470365,0.55,True,,
1709465400000.0,BTCUSDT,1,0.1549430638551712,1517.907707034428,0.55,True,,
1709466300000.0,BTCUSDT,1,0.7211942076683044,1519.254526236405,0.55,True,,
1709467200000.0,BTCUSDT,1,-1.5702016353607178,1520.793308968525,0.55,True,,
1709468100000.0,BTCUSDT,1,6.846311092376709,1530.8997372647116,0.55,True,,
1709469000000.0,BTCUSDT,1,6.01805305480957,1538.9182979565207,0.55,True,,
1709469900000.0,BTCUSDT,1,-6.759848594665527,1533.9978633873354,0.55,True,,
1709470800000.0,BTCUSDT,1,-5.903233051300049,1529.4736538423301,0.55,True,,
1709471700000.0,BTCUSDT,1,1.4964064359664917,1532.8654899307442,0.55,True,,
1709472600000.0,BTCUSDT,1,-5.715813159942627,1528.203504758999,0.55,True,,
1709473500000.0,BTCUSDT,1,1.0310114622116089,1530.795492805149,0.55,True,,
1709474400000.0,BTCUSDT,1,2.947960376739502,1534.6348594858594,0.55,True,,
1709475300000.0,BTCUSDT,1,-2.673316717147827,1532.4423631105483,0.55,True,,
1709476200000.0,BTCUSDT,1,0.268598735332489,1533.624985278984,0.55,True,,
1709477100000.0,BTCUSDT,1,-3.835312843322754,1531.3768598326253,0.55,True,,
1709478000000.0,BTCUSDT,1,-4.0370378494262695,1527.4730249193194,0.55,True,,
1709478900000.0,BTCUSDT,1,-0.062179241329431534,1527.8006503636582,0.55,True,,
1709479800000.0,BTCUSDT,1,0.12876079976558685,1528.759411158103,0.55,True,,
1709480700000.0,BTCUSDT,1,1.3079463243484497,1530.8008731643524,0.55,True,,
1709481600000.0,BTCUSDT,1,-2.982548236846924,1528.996723430102,0.55,True,,
1709482500000.0,BTCUSDT,1,1.7395521402359009,1531.8951037173067,0.55,True,,
1709483400000.0,BTCUSDT,1,0.47887811064720154,1534.745349005211,0.55,True,,
1709484300000.0,BTCUSDT,1,3.7359960079193115,1540.5779466150275,0.55,True,,
1709485200000.0,BTCUSDT,1,4.725419044494629,1545.7347326777826,0.55,True,,
1709486100000.0,BTCUSDT,1,-2.6638617515563965,1542.2141522798631,0.55,True,,
1709487000000.0,BTCUSDT,1,-0.207391157746315,1542.5665658076737,0.55,True,,
1709487900000.0,BTCUSDT,1,-2.2803680896759033,1541.1896742408646,0.55,True,,
1709488800000.0,BTCUSDT,1,-4.1420674324035645,1538.967489812093,0.55,True,,
1709489700000.0,BTCUSDT,1,4.022130012512207,1543.6896197135025,0.55,True,,
1709490600000.0,BTCUSDT,1,-2.9478087425231934,1541.9679047684729,0.55,True,,
1709491500000.0,BTCUSDT,1,2.9806132316589355,1544.9835961018762,0.55,True,,
1709492400000.0,BTCUSDT,1,-0.40409040451049805,1544.897318198939,0.55,True,,
1709493300000.0,BTCUSDT,1,-1.1529784202575684,1544.1156288689858,0.55,True,,
1709494200000.0,BTCUSDT,1,-1.4407198429107666,1543.2024089720826,0.55,True,,
1709495100000.0,BTCUSDT,1,-1.7030211687088013,1541.9049737813639,0.55,True,,
1709496000000.0,BTCUSDT,1,-0.15101750195026398,1542.902550024346,0.55,True,,
1709496900000.0,BTCUSDT,1,-4.673549652099609,1540.0774771312854,0.55,True,,
1709497800000.0,BTCUSDT,1,4.191890239715576,1544.623976735847,0.55,True,,
1709498700000.0,BTCUSDT,1,0.0975852832198143,1545.4961713938255,0.55,True,,
1709499600000.0,BTCUSDT,1,-2.9647939205169678,1543.5909477688292,0.55,True,,
1709500500000.0,BTCUSDT,1,-2.741306781768799,1540.9848362797707,0.55,True,,
1709501400000.0,BTCUSDT,1,-0.7920839786529541,1541.3173616940983,0.55,True,,
1709502300000.0,BTCUSDT,1,2.275104522705078,1544.0834427916095,0.55,True,,
1709503200000.0,BTCUSDT,1,-0.501811683177948,1545.291045199203,0.55,True,,
1709504100000.0,BTCUSDT,1,2.733173370361328,1549.4955076829885,0.55,True,,
1709505000000.0,BTCUSDT,1,2.888185977935791,1553.1142796363667,0.55,True,,
1709505900000.0,BTCUSDT,1,-4.2438578605651855,1551.3173357403352,0.55,True,,
1709506800000.0,BTCUSDT,1,-6.388099670410156,1545.298923582322,0.55,True,,
1709507700000.0,BTCUSDT,1,0.23775726556777954,1546.2082042876657,0.55,True,,
1709508600000.0,BTCUSDT,1,1.6056585311889648,1547.8598784852104,0.55,True,,
1709509500000.0,BTCUSDT,1,-1.9833749532699585,1547.7466987862572,0.55,True,,
1709510400000.0,BTCUSDT,1,2.820192337036133,1552.3466176714792,0.55,True,,
1709511300000.0,BTCUSDT,1,-0.10697239637374878,1556.724020272511,0.55,True,,
1709512200000.0,BTCUSDT,1,6.949814319610596,1567.7537566391068,0.55,True,,
1709513100000.0,BTCUSDT,1,3.1442432403564453,1577.7887030201646,0.55,True,,
1709514000000.0,BTCUSDT,1,-17.064144134521484,1560.8403793743441,0.55,True,,
1709514900000.0,BTCUSDT,1,-3.975574016571045,1560.5555085701023,0.55,True,,
1709515800000.0,BTCUSDT,1,7.970048427581787,1569.633135324359,0.55,True,,
1709516700000.0,BTCUSDT,1,-4.660402297973633,1566.9089441663587,0.55,True,,
1709517600000.0,BTCUSDT,1,-7.0861968994140625,1562.146653726611,0.55,True,,
1709518500000.0,BTCUSDT,1,-8.321253776550293,1556.4307906959357,0.55,True,,
1709519400000.0,BTCUSDT,1,3.3337860107421875,1562.8389906626535,0.55,True,,
1709520300000.0,BTCUSDT,1,5.956103324890137,1570.4007972892468,0.55,True,,
1709521200000.0,BTCUSDT,1,-5.063360214233398,1566.4514214783994,0.55,True,,
1709522100000.0,BTCUSDT,1,-4.390651226043701,1563.7114735541609,0.55,True,,
1709523000000.0,BTCUSDT,1,2.30134654045105,1567.771531040046,0.55,True,,
1709523900000.0,BTCUSDT,1,-5.390830039978027,1563.445818318502,0.55,True,,
1709524800000.0,BTCUSDT,1,-3.388270139694214,1560.8260637757498,0.55,True,,
1709525700000.0,BTCUSDT,1,1.3537510633468628,1562.7162992572516,0.55,True,,
1709526600000.0,BTCUSDT,1,0.7841033935546875,1564.0358323518406,0.55,True,,
1709527500000.0,BTCUSDT,1,1.2329155206680298,1565.352771344671,0.55,True,,
1709528400000.0,BTCUSDT,1,-0.423850953578949,1565.1461079045616,0.55,True,,
1709529300000.0,BTCUSDT,1,-3.7984731197357178,1562.1523223193428,0.55,True,,
1709530200000.0,BTCUSDT,1,-3.0461175441741943,1560.1731187553023,0.55,True,,
1709531100000.0,BTCUSDT,1,-2.949369430541992,1557.5489446317758,0.55,True,,
1709532000000.0,BTCUSDT,1,-0.620151937007904,1558.34879267404,0.55,True,,
1709532900000.0,BTCUSDT,1,2.8927388191223145,1561.8414144196713,0.55,True,,
1709533800000.0,BTCUSDT,1,1.1754674911499023,1563.3168818533106,0.55,True,,
1709534700000.0,BTCUSDT,1,-2.329713821411133,1562.5790040197267,0.55,True,,
1709535600000.0,BTCUSDT,1,2.759955644607544,1566.4942721963394,0.55,True,,
1709536500000.0,BTCUSDT,1,-4.605192184448242,1563.652673914297,0.55,True,,
