timestamp,model,total_profit_%,mean_reward,win_rate_%,max_drawdown_%,sharpe,sortino,calmar,kelly_%,frame
2025-08-04T00:01:32,deep_rl_20250803_220056,-444803.34637836786,-1.544992519549732,37.5130253560264,-445040.4330887017,-0.2709208480495252,-0.34205233430775717,-0.00034715778717611423,-45.60236759466484,15m
2025-08-04T00:01:33,deep_rl_20250803_220056,-444803.34637836786,-1.544992519549732,37.5130253560264,-445040.4330887017,-0.2709208480495252,-0.34205233430775717,-0.00034715778717611423,-45.60236759466484,15m
