ts,timesteps,ep_rew_mean,fps,device,gpu_alloc_mb,gpu_reserved_mb
2025-08-11T05:59:06,24714,,2.58,cuda:0,56,74
2025-08-11T05:59:08,24804,,2.59,cuda:0,56,74
2025-08-11T05:59:22,24750,,2.58,cuda:0,56,74
2025-08-11T05:59:22,24840,,2.59,cuda:0,56,74
2025-08-11T05:59:36,24786,,2.58,cuda:0,56,74
2025-08-11T05:59:37,24876,,2.59,cuda:0,56,74
2025-08-11T05:59:51,24822,,2.58,cuda:0,56,74
2025-08-11T05:59:51,24912,,2.59,cuda:0,56,74
2025-08-11T06:00:04,24858,,2.58,cuda:0,56,74
2025-08-11T06:00:05,24948,,2.59,cuda:0,56,74
2025-08-11T06:00:19,24984,,2.59,cuda:0,56,74
2025-08-11T06:00:19,24894,,2.58,cuda:0,56,74
2025-08-11T06:00:33,25020,,2.59,cuda:0,56,74
2025-08-11T06:00:33,24930,,2.58,cuda:0,56,74
2025-08-11T06:00:47,25056,,2.59,cuda:0,56,74
2025-08-11T06:00:47,24966,,2.58,cuda:0,56,74
2025-08-11T06:01:02,25002,,2.58,cuda:0,56,74
2025-08-11T06:01:02,25092,,2.59,cuda:0,56,74
2025-08-11T06:01:16,25128,,2.59,cuda:0,56,74
2025-08-11T06:01:16,25038,,2.58,cuda:0,56,74
2025-08-11T06:01:30,25074,,2.58,cuda:0,56,74
2025-08-11T06:01:30,25164,,2.59,cuda:0,56,74
2025-08-11T06:01:45,25200,,2.59,cuda:0,56,74
2025-08-11T06:01:46,25110,,2.58,cuda:0,56,74
2025-08-11T06:01:58,25236,,2.59,cuda:0,56,74
2025-08-11T06:01:59,25146,,2.58,cuda:0,56,74
2025-08-11T06:02:12,25182,,2.58,cuda:0,56,74
2025-08-11T06:02:13,25272,,2.59,cuda:0,56,74
2025-08-11T06:02:26,25218,,2.58,cuda:0,56,74
2025-08-11T06:02:29,25308,,2.58,cuda:0,56,74
2025-08-11T06:02:40,25254,,2.58,cuda:0,56,74
2025-08-11T06:02:43,25344,,2.58,cuda:0,56,74
2025-08-11T06:02:53,25290,,2.58,cuda:0,56,74
2025-08-11T06:02:59,25380,,2.58,cuda:0,56,74
2025-08-11T06:03:07,25326,,2.58,cuda:0,56,74
2025-08-11T06:03:12,25416,,2.58,cuda:0,56,74
2025-08-11T06:03:22,25362,,2.58,cuda:0,56,74
2025-08-11T06:03:26,25452,,2.58,cuda:0,56,74
2025-08-11T06:03:36,25398,,2.58,cuda:0,56,74
2025-08-11T06:03:40,25488,,2.58,cuda:0,56,74
2025-08-11T06:03:50,25434,,2.58,cuda:0,56,74
2025-08-11T06:03:55,25524,,2.58,cuda:0,56,74
2025-08-11T06:04:04,25470,,2.58,cuda:0,56,74
2025-08-11T06:04:10,25560,,2.58,cuda:0,56,74
2025-08-11T06:04:17,25506,,2.58,cuda:0,56,74
2025-08-11T06:04:24,25596,,2.58,cuda:0,56,74
2025-08-11T06:04:32,25542,,2.58,cuda:0,56,74
2025-08-11T06:04:38,25632,,2.58,cuda:0,56,74
2025-08-11T06:04:46,25578,,2.58,cuda:0,56,74
2025-08-11T06:04:52,25668,,2.58,cuda:0,56,74
2025-08-11T06:05:00,25614,,2.58,cuda:0,56,74
2025-08-11T06:05:08,25704,,2.58,cuda:0,56,74
2025-08-11T06:05:13,25650,,2.58,cuda:0,56,74
2025-08-11T06:05:23,25740,,2.58,cuda:0,56,74
2025-08-11T06:05:26,25686,,2.58,cuda:0,56,74
2025-08-11T06:05:37,25776,,2.58,cuda:0,56,74
2025-08-11T06:05:40,25722,,2.58,cuda:0,56,74
2025-08-11T06:05:51,25812,,2.58,cuda:0,56,74
2025-08-11T06:05:55,25758,,2.58,cuda:0,56,74
2025-08-11T06:06:05,25848,,2.58,cuda:0,56,74
2025-08-11T06:06:09,25794,,2.58,cuda:0,56,74
2025-08-11T06:06:19,25884,,2.58,cuda:0,56,74
2025-08-11T06:06:24,25830,,2.58,cuda:0,56,74
2025-08-11T06:06:34,25920,,2.58,cuda:0,56,74
2025-08-11T06:06:38,25866,,2.58,cuda:0,56,74
2025-08-11T06:06:48,25956,,2.58,cuda:0,56,74
2025-08-11T06:06:53,25902,,2.58,cuda:0,56,74
2025-08-11T06:07:02,25992,,2.58,cuda:0,56,74
2025-08-11T06:07:08,25938,,2.58,cuda:0,56,74
2025-08-11T06:07:17,26028,,2.58,cuda:0,56,74
2025-08-11T06:07:22,25974,,2.58,cuda:0,56,74
2025-08-11T06:07:33,26064,,2.58,cuda:0,56,74
2025-08-11T06:07:36,26010,,2.58,cuda:0,56,74
2025-08-11T06:07:47,26100,,2.58,cuda:0,56,74
2025-08-11T06:07:50,26046,,2.58,cuda:0,56,74
2025-08-11T06:08:01,26136,,2.58,cuda:0,56,74
2025-08-11T06:08:04,26082,,2.58,cuda:0,56,74
2025-08-11T06:08:16,26172,,2.58,cuda:0,56,74
2025-08-11T06:08:19,26118,,2.58,cuda:0,56,74
2025-08-11T06:08:29,26208,,2.58,cuda:0,56,74
2025-08-11T06:08:34,26154,,2.58,cuda:0,56,74
2025-08-11T06:08:43,26244,,2.58,cuda:0,56,74
2025-08-11T06:08:49,26190,,2.58,cuda:0,56,74
2025-08-11T06:08:57,26280,,2.58,cuda:0,56,74
2025-08-11T06:09:03,26226,,2.58,cuda:0,56,74
2025-08-11T06:09:11,26316,,2.58,cuda:0,56,74
2025-08-11T06:09:18,26262,,2.58,cuda:0,56,74
2025-08-11T06:09:24,26352,,2.58,cuda:0,56,74
2025-08-11T06:09:33,26298,,2.58,cuda:0,56,74
2025-08-11T06:09:37,26388,,2.58,cuda:0,56,74
2025-08-11T06:09:47,26334,,2.58,cuda:0,56,74
2025-08-11T06:09:52,26424,,2.58,cuda:0,56,74
2025-08-11T06:10:01,26370,,2.58,cuda:0,56,74
2025-08-11T06:10:07,26460,,2.58,cuda:0,56,74
2025-08-11T06:10:16,26406,,2.58,cuda:0,56,74
2025-08-11T06:10:20,26496,,2.58,cuda:0,56,74
2025-08-11T06:10:30,26442,,2.58,cuda:0,56,74
2025-08-11T06:10:33,26532,,2.58,cuda:0,56,74
2025-08-11T06:10:44,26478,,2.58,cuda:0,56,74
2025-08-11T06:10:47,26568,,2.58,cuda:0,56,74
2025-08-11T06:10:58,26514,,2.58,cuda:0,56,74
2025-08-11T06:11:01,26604,,2.58,cuda:0,56,74
2025-08-11T06:11:13,26550,,2.58,cuda:0,56,74
2025-08-11T06:11:17,26640,,2.58,cuda:0,56,74
2025-08-11T06:11:27,26586,,2.58,cuda:0,56,74
2025-08-11T06:11:32,26676,,2.58,cuda:0,56,74
2025-08-11T06:11:41,26622,,2.58,cuda:0,56,74
2025-08-11T06:11:47,26712,,2.58,cuda:0,56,74
2025-08-11T06:11:55,26658,,2.58,cuda:0,56,74
2025-08-11T06:12:01,26748,,2.58,cuda:0,56,74
2025-08-11T06:12:10,26694,,2.57,cuda:0,56,74
2025-08-11T06:12:14,26784,,2.58,cuda:0,56,74
2025-08-11T06:12:24,26730,,2.57,cuda:0,56,74
2025-08-11T06:12:29,26820,,2.58,cuda:0,56,74
2025-08-11T06:12:37,26766,,2.58,cuda:0,56,74
2025-08-11T06:12:44,26856,,2.58,cuda:0,56,74
2025-08-11T06:12:51,26802,,2.58,cuda:0,56,74
2025-08-11T06:12:58,26892,,2.58,cuda:0,56,74
2025-08-11T06:13:05,26838,,2.58,cuda:0,56,74
2025-08-11T06:13:12,26928,,2.58,cuda:0,56,74
2025-08-11T06:13:19,26874,,2.58,cuda:0,56,74
2025-08-11T06:13:25,26964,,2.58,cuda:0,56,74
2025-08-11T06:13:33,26910,,2.58,cuda:0,56,74
2025-08-11T06:13:39,27000,,2.58,cuda:0,56,74
2025-08-11T06:13:48,26946,,2.57,cuda:0,56,74
2025-08-11T06:13:52,27036,,2.58,cuda:0,56,74
2025-08-11T06:14:02,26982,,2.57,cuda:0,56,74
2025-08-11T06:14:05,27072,,2.58,cuda:0,56,74
2025-08-11T06:14:16,27018,,2.57,cuda:0,56,74
2025-08-11T06:14:19,27108,,2.58,cuda:0,56,74
2025-08-11T06:14:31,27054,,2.57,cuda:0,56,74
2025-08-11T06:14:34,27144,,2.58,cuda:0,56,74
2025-08-11T06:14:45,27090,,2.57,cuda:0,56,74
2025-08-11T06:14:48,27180,,2.58,cuda:0,56,74
2025-08-11T06:14:59,27126,,2.57,cuda:0,56,74
2025-08-11T06:15:02,27216,,2.58,cuda:0,56,74
2025-08-11T06:15:13,27162,,2.57,cuda:0,56,74
2025-08-11T06:15:17,27252,,2.58,cuda:0,56,74
2025-08-11T06:15:27,27198,,2.57,cuda:0,56,74
2025-08-11T06:15:31,27288,,2.58,cuda:0,56,74
2025-08-11T06:15:42,27234,,2.57,cuda:0,56,74
2025-08-11T06:15:45,27324,,2.58,cuda:0,56,74
2025-08-11T06:15:55,27270,,2.57,cuda:0,56,74
2025-08-11T06:15:59,27360,,2.58,cuda:0,56,74
2025-08-11T06:16:10,27306,,2.57,cuda:0,56,74
2025-08-11T06:16:13,27396,,2.58,cuda:0,56,74
2025-08-11T06:16:24,27342,,2.57,cuda:0,56,74
2025-08-11T06:16:26,27432,,2.58,cuda:0,56,74
2025-08-11T06:16:39,27378,,2.57,cuda:0,56,74
2025-08-11T06:16:41,27468,,2.58,cuda:0,56,74
2025-08-11T06:16:53,27414,,2.57,cuda:0,56,74
2025-08-11T06:16:56,27504,,2.58,cuda:0,56,74
2025-08-11T06:17:07,27450,,2.57,cuda:0,56,74
2025-08-11T06:17:10,27540,,2.58,cuda:0,56,74
2025-08-11T06:17:21,27486,,2.57,cuda:0,56,74
2025-08-11T06:17:26,27576,,2.58,cuda:0,56,74
2025-08-11T06:17:35,27522,,2.57,cuda:0,56,74
2025-08-11T06:17:39,27612,,2.58,cuda:0,56,74
2025-08-11T06:17:50,27558,,2.57,cuda:0,56,74
2025-08-11T06:17:53,27648,,2.58,cuda:0,56,74
2025-08-11T06:18:04,27594,,2.57,cuda:0,56,74
2025-08-11T06:18:07,27684,,2.58,cuda:0,56,74
2025-08-11T06:18:18,27630,,2.57,cuda:0,56,74
2025-08-11T06:18:21,27720,,2.58,cuda:0,56,74
2025-08-11T06:18:32,27666,,2.57,cuda:0,56,74
2025-08-11T06:18:35,27756,,2.58,cuda:0,56,74
2025-08-11T06:18:47,27702,,2.57,cuda:0,56,74
2025-08-11T06:18:51,27792,,2.58,cuda:0,56,74
2025-08-11T06:19:00,27738,,2.57,cuda:0,56,74
2025-08-11T06:19:06,27828,,2.58,cuda:0,56,74
2025-08-11T06:19:15,27774,,2.57,cuda:0,56,74
2025-08-11T06:19:20,27864,,2.58,cuda:0,56,74
2025-08-11T06:19:30,27810,,2.57,cuda:0,56,74
2025-08-11T06:19:34,27900,,2.58,cuda:0,56,74
2025-08-11T06:19:43,27846,,2.57,cuda:0,56,74
2025-08-11T06:19:49,27936,,2.58,cuda:0,56,74
2025-08-11T06:19:56,27882,,2.57,cuda:0,56,74
2025-08-11T06:20:04,27972,,2.58,cuda:0,56,74
2025-08-11T06:20:14,27918,,2.57,cuda:0,56,74
2025-08-11T06:20:17,28008,,2.58,cuda:0,56,74
2025-08-11T06:20:28,27954,,2.57,cuda:0,56,74
2025-08-11T06:20:31,28044,,2.58,cuda:0,56,74
2025-08-11T06:20:43,27990,,2.57,cuda:0,56,74
2025-08-11T06:20:45,28080,,2.58,cuda:0,56,74
2025-08-11T06:20:55,28026,,2.57,cuda:0,56,74
2025-08-11T06:20:59,28116,,2.58,cuda:0,56,74
2025-08-11T06:21:11,28062,,2.57,cuda:0,56,74
2025-08-11T06:21:12,28152,,2.58,cuda:0,56,74
2025-08-11T06:21:26,28098,,2.57,cuda:0,56,74
2025-08-11T06:21:26,28188,,2.58,cuda:0,56,74
2025-08-11T06:21:40,28134,,2.57,cuda:0,56,74
2025-08-11T06:21:42,28224,,2.58,cuda:0,56,74
2025-08-11T06:21:55,28170,,2.57,cuda:0,56,74
2025-08-11T06:21:57,28260,,2.58,cuda:0,56,74
2025-08-11T06:22:09,28206,,2.57,cuda:0,56,74
2025-08-11T06:22:11,28296,,2.58,cuda:0,56,74
2025-08-11T06:22:22,28242,,2.57,cuda:0,56,74
2025-08-11T06:22:26,28332,,2.58,cuda:0,56,74
2025-08-11T06:22:37,28278,,2.57,cuda:0,56,74
2025-08-11T06:22:41,28368,,2.58,cuda:0,56,74
2025-08-11T06:22:51,28314,,2.57,cuda:0,56,74
2025-08-11T06:22:54,28404,,2.58,cuda:0,56,74
2025-08-11T06:23:05,28350,,2.57,cuda:0,56,74
2025-08-11T06:23:08,28440,,2.58,cuda:0,56,74
2025-08-11T06:23:19,28386,,2.57,cuda:0,56,74
2025-08-11T06:23:22,28476,,2.58,cuda:0,56,74
2025-08-11T06:23:33,28422,,2.57,cuda:0,56,74
2025-08-11T06:23:35,28512,,2.58,cuda:0,56,74
2025-08-11T06:23:47,28458,,2.57,cuda:0,56,74
2025-08-11T06:23:49,28548,,2.58,cuda:0,56,74
2025-08-11T06:24:00,28494,,2.57,cuda:0,56,74
2025-08-11T06:24:04,28584,,2.58,cuda:0,56,74
2025-08-11T06:24:13,28530,,2.57,cuda:0,56,74
2025-08-11T06:24:18,28620,,2.58,cuda:0,56,74
2025-08-11T06:24:28,28566,,2.57,cuda:0,56,74
2025-08-11T06:24:30,28656,,2.58,cuda:0,56,74
2025-08-11T06:24:44,28602,,2.57,cuda:0,56,74
2025-08-11T06:24:44,28692,,2.58,cuda:0,56,74
2025-08-11T06:24:58,28638,,2.57,cuda:0,56,74
2025-08-11T06:24:59,28728,,2.58,cuda:0,56,74
2025-08-11T06:25:11,28674,,2.57,cuda:0,56,74
2025-08-11T06:25:13,28764,,2.58,cuda:0,56,74
2025-08-11T06:25:25,28710,,2.57,cuda:0,56,74
2025-08-11T06:25:27,28800,,2.58,cuda:0,56,74
2025-08-11T06:25:39,28746,,2.57,cuda:0,56,74
2025-08-11T06:25:41,28836,,2.58,cuda:0,56,74
2025-08-11T06:25:52,28782,,2.57,cuda:0,56,74
2025-08-11T06:25:55,28872,,2.58,cuda:0,56,74
2025-08-11T06:26:07,28818,,2.57,cuda:0,56,74
2025-08-11T06:26:10,28908,,2.58,cuda:0,56,74
2025-08-11T06:26:23,28854,,2.57,cuda:0,56,74
2025-08-11T06:26:24,28944,,2.58,cuda:0,56,74
2025-08-11T06:26:35,28890,,2.57,cuda:0,56,74
2025-08-11T06:26:40,28980,,2.58,cuda:0,56,74
2025-08-11T06:26:49,28926,,2.57,cuda:0,56,74
2025-08-11T06:26:54,29016,,2.58,cuda:0,56,74
2025-08-11T06:27:04,28962,,2.57,cuda:0,56,74
2025-08-11T06:27:09,29052,,2.58,cuda:0,56,74
2025-08-11T06:27:17,28998,,2.57,cuda:0,56,74
2025-08-11T06:27:24,29088,,2.58,cuda:0,56,74
2025-08-11T06:27:31,29034,,2.57,cuda:0,56,74
2025-08-11T06:27:39,29124,,2.58,cuda:0,56,74
2025-08-11T06:27:44,29070,,2.57,cuda:0,56,74
2025-08-11T06:27:52,29160,,2.58,cuda:0,56,74
2025-08-11T06:27:59,29106,,2.57,cuda:0,56,74
2025-08-11T06:28:06,29196,,2.58,cuda:0,56,74
2025-08-11T06:28:13,29142,,2.57,cuda:0,56,74
2025-08-11T06:28:20,29232,,2.58,cuda:0,56,74
2025-08-11T06:28:27,29178,,2.57,cuda:0,56,74
2025-08-11T06:28:34,29268,,2.58,cuda:0,56,74
2025-08-11T06:28:42,29214,,2.57,cuda:0,56,74
2025-08-11T06:28:48,29304,,2.58,cuda:0,56,74
2025-08-11T06:28:56,29250,,2.57,cuda:0,56,74
2025-08-11T06:29:02,29340,,2.58,cuda:0,56,74
2025-08-11T06:29:10,29286,,2.57,cuda:0,56,74
2025-08-11T06:29:17,29376,,2.58,cuda:0,56,74
2025-08-11T06:29:23,29322,,2.57,cuda:0,56,74
2025-08-11T06:29:32,29412,,2.58,cuda:0,56,74
2025-08-11T06:29:37,29358,,2.57,cuda:0,56,74
2025-08-11T06:29:46,29448,,2.58,cuda:0,56,74
2025-08-11T06:29:52,29394,,2.57,cuda:0,56,74
2025-08-11T06:30:01,29484,,2.58,cuda:0,56,74
2025-08-11T06:30:06,29430,,2.57,cuda:0,56,74
2025-08-11T06:30:16,29520,,2.58,cuda:0,56,74
2025-08-11T06:30:21,29466,,2.57,cuda:0,56,74
2025-08-11T06:30:30,29556,,2.58,cuda:0,56,74
2025-08-11T06:30:36,29502,,2.57,cuda:0,56,74
2025-08-11T06:30:44,29592,,2.58,cuda:0,56,74
2025-08-11T06:30:50,29538,,2.57,cuda:0,56,74
2025-08-11T06:30:59,29628,,2.58,cuda:0,56,74
2025-08-11T06:31:05,29574,,2.57,cuda:0,56,74
2025-08-11T06:31:13,29664,,2.58,cuda:0,56,74
2025-08-11T06:31:19,29610,,2.57,cuda:0,56,74
2025-08-11T06:31:29,29700,,2.58,cuda:0,56,74
2025-08-11T06:31:34,29646,,2.57,cuda:0,56,74
2025-08-11T06:31:44,29736,,2.58,cuda:0,56,74
2025-08-11T06:31:48,29682,,2.57,cuda:0,56,74
2025-08-11T06:31:58,29772,,2.58,cuda:0,56,74
2025-08-11T06:32:01,29718,,2.57,cuda:0,56,74
2025-08-11T06:32:12,29808,,2.58,cuda:0,56,74
2025-08-11T06:32:16,29754,,2.57,cuda:0,56,74
2025-08-11T06:32:26,29844,,2.58,cuda:0,56,74
2025-08-11T06:32:29,29790,,2.57,cuda:0,56,74
2025-08-11T06:32:40,29880,,2.58,cuda:0,56,74
2025-08-11T06:32:45,29826,,2.57,cuda:0,56,74
2025-08-11T06:32:54,29916,,2.58,cuda:0,56,74
2025-08-11T06:32:59,29862,,2.57,cuda:0,56,74
2025-08-11T06:33:09,29952,,2.58,cuda:0,56,74
2025-08-11T06:33:14,29898,,2.57,cuda:0,56,74
2025-08-11T06:33:24,29988,,2.57,cuda:0,56,74
2025-08-11T06:33:28,29934,,2.57,cuda:0,56,74
2025-08-11T06:33:39,30024,,2.57,cuda:0,56,74
2025-08-11T06:33:42,29970,,2.57,cuda:0,56,74
2025-08-11T06:33:52,30060,,2.57,cuda:0,56,74
2025-08-11T06:33:57,30006,,2.57,cuda:0,56,74
2025-08-11T06:34:06,30096,,2.57,cuda:0,56,74
2025-08-11T06:34:11,30042,,2.57,cuda:0,56,74
2025-08-11T06:34:21,30132,,2.57,cuda:0,56,74
2025-08-11T06:34:24,30078,,2.57,cuda:0,56,74
2025-08-11T06:34:36,30168,,2.57,cuda:0,56,74
2025-08-11T06:34:37,30114,,2.57,cuda:0,56,74
2025-08-11T06:34:49,30204,,2.57,cuda:0,56,74
2025-08-11T06:34:51,30150,,2.57,cuda:0,56,74
2025-08-11T06:35:02,30240,,2.57,cuda:0,56,74
2025-08-11T06:35:06,30186,,2.57,cuda:0,56,74
2025-08-11T06:35:16,30276,,2.57,cuda:0,56,74
2025-08-11T06:35:21,30222,,2.57,cuda:0,56,74
2025-08-11T06:35:31,30312,,2.57,cuda:0,56,74
2025-08-11T06:35:35,30258,,2.57,cuda:0,56,74
2025-08-11T06:35:44,30348,,2.57,cuda:0,56,74
2025-08-11T06:35:49,30294,,2.57,cuda:0,56,74
2025-08-11T06:35:58,30384,,2.57,cuda:0,56,74
2025-08-11T06:36:02,30330,,2.57,cuda:0,56,74
2025-08-11T06:36:12,30420,,2.57,cuda:0,56,74
2025-08-11T06:36:16,30366,,2.57,cuda:0,56,74
2025-08-11T06:36:27,30456,,2.57,cuda:0,56,74
2025-08-11T06:36:30,30402,,2.57,cuda:0,56,74
2025-08-11T06:36:41,30492,,2.57,cuda:0,56,74
2025-08-11T06:36:44,30438,,2.57,cuda:0,56,74
2025-08-11T06:36:55,30528,,2.57,cuda:0,56,74
2025-08-11T06:36:57,30474,,2.57,cuda:0,56,74
2025-08-11T06:37:08,30564,,2.57,cuda:0,56,74
2025-08-11T06:37:12,30510,,2.57,cuda:0,56,74
2025-08-11T06:37:23,30600,,2.57,cuda:0,56,74
2025-08-11T06:37:26,30546,,2.57,cuda:0,56,74
2025-08-11T06:37:36,30636,,2.57,cuda:0,56,74
2025-08-11T06:37:40,30582,,2.57,cuda:0,56,74
2025-08-11T06:37:49,30672,,2.57,cuda:0,56,74
2025-08-11T06:37:54,30618,,2.57,cuda:0,56,74
2025-08-11T06:38:04,30708,,2.57,cuda:0,56,74
2025-08-11T06:38:09,30654,,2.57,cuda:0,56,74
2025-08-11T06:38:18,30744,,2.57,cuda:0,56,74
2025-08-11T06:38:24,30690,,2.57,cuda:0,56,74
2025-08-11T06:38:32,30780,,2.57,cuda:0,56,74
2025-08-11T06:38:37,30726,,2.57,cuda:0,56,74
2025-08-11T06:38:45,30816,,2.57,cuda:0,56,74
2025-08-11T06:38:51,30762,,2.57,cuda:0,56,74
2025-08-11T06:38:59,30852,,2.57,cuda:0,56,74
2025-08-11T06:39:06,30798,,2.57,cuda:0,56,74
2025-08-11T06:39:13,30888,,2.58,cuda:0,56,74
2025-08-11T06:39:20,30834,,2.57,cuda:0,56,74
2025-08-11T06:39:26,30924,,2.58,cuda:0,56,74
2025-08-11T06:39:34,30870,,2.57,cuda:0,56,74
2025-08-11T06:39:41,30960,,2.57,cuda:0,56,74
2025-08-11T06:39:47,30906,,2.57,cuda:0,56,74
2025-08-11T06:39:55,30996,,2.57,cuda:0,56,74
2025-08-11T06:40:03,30942,,2.57,cuda:0,56,74
2025-08-11T06:40:09,31032,,2.58,cuda:0,56,74
2025-08-11T06:40:17,30978,,2.57,cuda:0,56,74
2025-08-11T06:40:22,31068,,2.58,cuda:0,56,74
2025-08-11T06:40:32,31014,,2.57,cuda:0,56,74
2025-08-11T06:40:35,31104,,2.58,cuda:0,56,74
2025-08-11T06:40:47,31050,,2.57,cuda:0,56,74
2025-08-11T06:40:49,31140,,2.58,cuda:0,56,74
2025-08-11T06:41:00,31086,,2.57,cuda:0,56,74
2025-08-11T06:41:04,31176,,2.58,cuda:0,56,74
2025-08-11T06:41:14,31122,,2.57,cuda:0,56,74
2025-08-11T06:41:18,31212,,2.58,cuda:0,56,74
2025-08-11T06:41:27,31158,,2.57,cuda:0,56,74
2025-08-11T06:41:33,31248,,2.58,cuda:0,56,74
2025-08-11T06:41:41,31194,,2.57,cuda:0,56,74
2025-08-11T06:41:48,31284,,2.57,cuda:0,56,74
2025-08-11T06:41:55,31230,,2.57,cuda:0,56,74
2025-08-11T06:42:02,31320,,2.57,cuda:0,56,74
2025-08-11T06:42:10,31266,,2.57,cuda:0,56,74
2025-08-11T06:42:16,31356,,2.57,cuda:0,56,74
2025-08-11T06:42:23,31302,,2.57,cuda:0,56,74
2025-08-11T06:42:31,31392,,2.57,cuda:0,56,74
2025-08-11T06:42:36,31338,,2.57,cuda:0,56,74
2025-08-11T06:42:46,31428,,2.57,cuda:0,56,74
2025-08-11T06:42:51,31374,,2.57,cuda:0,56,74
2025-08-11T06:43:01,31464,,2.57,cuda:0,56,74
2025-08-11T06:43:05,31410,,2.57,cuda:0,56,74
2025-08-11T06:43:15,31500,,2.57,cuda:0,56,74
2025-08-11T06:43:18,31446,,2.57,cuda:0,56,74
2025-08-11T06:43:30,31536,,2.57,cuda:0,56,74
2025-08-11T06:43:33,31482,,2.57,cuda:0,56,74
2025-08-11T06:43:45,31572,,2.57,cuda:0,56,74
2025-08-11T06:43:47,31518,,2.57,cuda:0,56,74
2025-08-11T06:43:59,31608,,2.57,cuda:0,56,74
2025-08-11T06:44:02,31554,,2.57,cuda:0,56,74
2025-08-11T06:44:12,31644,,2.57,cuda:0,56,74
2025-08-11T06:44:17,31590,,2.57,cuda:0,56,74
2025-08-11T06:44:26,31680,,2.57,cuda:0,56,74
2025-08-11T06:44:32,31626,,2.57,cuda:0,56,74
2025-08-11T06:44:40,31716,,2.57,cuda:0,56,74
2025-08-11T06:44:47,31662,,2.57,cuda:0,56,74
2025-08-11T06:44:53,31752,,2.57,cuda:0,56,74
2025-08-11T06:45:01,31698,,2.57,cuda:0,56,74
2025-08-11T06:45:07,31788,,2.57,cuda:0,56,74
2025-08-11T06:45:16,31734,,2.57,cuda:0,56,74
2025-08-11T06:45:22,31824,,2.57,cuda:0,56,74
2025-08-11T06:45:30,31770,,2.57,cuda:0,56,74
2025-08-11T06:45:36,31860,,2.57,cuda:0,56,74
2025-08-11T06:45:44,31806,,2.57,cuda:0,56,74
2025-08-11T06:45:50,31896,,2.57,cuda:0,56,74
2025-08-11T06:45:59,31842,,2.57,cuda:0,56,74
2025-08-11T06:46:04,31932,,2.57,cuda:0,56,74
2025-08-11T06:46:13,31878,,2.57,cuda:0,56,74
2025-08-11T06:46:19,31968,,2.57,cuda:0,56,74
2025-08-11T06:46:28,31914,,2.57,cuda:0,56,74
2025-08-11T06:46:31,32004,,2.57,cuda:0,56,74
2025-08-11T06:46:42,31950,,2.57,cuda:0,56,74
2025-08-11T06:46:45,32040,,2.57,cuda:0,56,74
2025-08-11T06:46:56,31986,,2.57,cuda:0,56,74
2025-08-11T06:46:59,32076,,2.57,cuda:0,56,74
2025-08-11T06:47:10,32022,,2.57,cuda:0,56,74
2025-08-11T06:47:13,32112,,2.57,cuda:0,56,74
2025-08-11T06:47:23,32058,,2.57,cuda:0,56,74
2025-08-11T06:47:28,32148,,2.57,cuda:0,56,74
2025-08-11T06:47:38,32094,,2.57,cuda:0,56,74
2025-08-11T06:47:44,32184,,2.57,cuda:0,56,74
2025-08-11T06:47:52,32130,,2.57,cuda:0,56,74
2025-08-11T06:47:59,32220,,2.57,cuda:0,56,74
2025-08-11T06:48:06,32166,,2.57,cuda:0,56,74
2025-08-11T06:48:13,32256,,2.57,cuda:0,56,74
2025-08-11T06:48:20,32202,,2.57,cuda:0,56,74
2025-08-11T06:48:28,32292,,2.57,cuda:0,56,74
2025-08-11T06:48:35,32238,,2.57,cuda:0,56,74
2025-08-11T06:48:43,32328,,2.57,cuda:0,56,74
2025-08-11T06:48:48,32274,,2.57,cuda:0,56,74
2025-08-11T06:48:58,32364,,2.57,cuda:0,56,74
2025-08-11T06:49:03,32310,,2.57,cuda:0,56,74
2025-08-11T06:49:12,32400,,2.57,cuda:0,56,74
2025-08-11T06:49:17,32346,,2.57,cuda:0,56,74
2025-08-11T06:49:25,32436,,2.57,cuda:0,56,74
2025-08-11T06:49:30,32382,,2.57,cuda:0,56,74
2025-08-11T06:49:39,32472,,2.57,cuda:0,56,74
2025-08-11T06:49:43,32418,,2.57,cuda:0,56,74
2025-08-11T06:49:55,32508,,2.57,cuda:0,56,74
2025-08-11T06:49:57,32454,,2.57,cuda:0,56,74
2025-08-11T06:50:09,32544,,2.57,cuda:0,56,74
2025-08-11T06:50:11,32490,,2.57,cuda:0,56,74
2025-08-11T06:50:22,32580,,2.57,cuda:0,56,74
2025-08-11T06:50:27,32526,,2.57,cuda:0,56,74
2025-08-11T06:50:37,32616,,2.57,cuda:0,56,74
2025-08-11T06:50:40,32562,,2.57,cuda:0,56,74
2025-08-11T06:50:51,32652,,2.57,cuda:0,56,74
2025-08-11T06:50:55,32598,,2.57,cuda:0,56,74
2025-08-11T06:51:05,32688,,2.57,cuda:0,56,74
2025-08-11T06:51:09,32634,,2.57,cuda:0,56,74
2025-08-11T06:51:19,32724,,2.57,cuda:0,56,74
2025-08-11T06:51:23,32670,,2.57,cuda:0,56,74
2025-08-11T06:51:34,32760,,2.57,cuda:0,56,74
2025-08-11T06:51:38,32706,,2.57,cuda:0,56,74
2025-08-11T06:51:48,32796,,2.57,cuda:0,56,74
2025-08-11T06:51:53,32742,,2.57,cuda:0,56,74
2025-08-11T06:52:03,32832,,2.57,cuda:0,56,74
2025-08-11T06:52:08,32778,,2.57,cuda:0,56,74
2025-08-11T06:52:17,32868,,2.57,cuda:0,56,74
