ts,timesteps,ep_rew_mean,fps,device,gpu_alloc_mb,gpu_reserved_mb
2025-08-11T04:41:55,44800,,9.3,cuda:0,56,76
2025-08-11T04:41:58,44448,,9.27,cuda:0,56,76
2025-08-11T04:42:05,44896,,9.3,cuda:0,56,76
2025-08-11T04:42:08,44544,,9.27,cuda:0,56,76
2025-08-11T04:42:16,44992,,9.3,cuda:0,56,76
2025-08-11T04:42:22,44672,,9.27,cuda:0,56,76
2025-08-11T04:42:29,45120,,9.3,cuda:0,56,76
2025-08-11T04:42:32,44768,,9.27,cuda:0,56,76
2025-08-11T04:42:42,45248,,9.3,cuda:0,56,76
2025-08-11T04:42:43,44864,,9.27,cuda:0,56,76
2025-08-11T04:42:53,45344,,9.3,cuda:0,56,76
2025-08-11T04:42:53,44960,,9.27,cuda:0,56,76
2025-08-11T04:43:04,45056,,9.27,cuda:0,56,76
2025-08-11T04:43:06,45472,,9.3,cuda:0,56,76
2025-08-11T04:43:17,45568,,9.3,cuda:0,56,76
2025-08-11T04:43:17,45184,,9.27,cuda:0,56,76
2025-08-11T04:43:29,45280,,9.27,cuda:0,56,76
2025-08-11T04:43:30,45696,,9.3,cuda:0,56,76
2025-08-11T04:43:39,45376,,9.27,cuda:0,56,76
2025-08-11T04:43:43,45824,,9.3,cuda:0,56,76
2025-08-11T04:43:53,45504,,9.27,cuda:0,56,76
2025-08-11T04:43:54,45920,,9.3,cuda:0,56,76
2025-08-11T04:44:03,45600,,9.27,cuda:0,56,76
2025-08-11T04:44:04,46016,,9.3,cuda:0,56,76
2025-08-11T04:44:14,45696,,9.27,cuda:0,56,76
2025-08-11T04:44:14,46112,,9.3,cuda:0,56,76
2025-08-11T04:44:24,45792,,9.27,cuda:0,56,76
2025-08-11T04:44:28,46240,,9.3,cuda:0,56,76
2025-08-11T04:44:34,45888,,9.27,cuda:0,56,76
2025-08-11T04:44:39,46336,,9.3,cuda:0,56,76
2025-08-11T04:44:45,45984,,9.27,cuda:0,56,76
2025-08-11T04:44:53,46464,,9.3,cuda:0,56,76
2025-08-11T04:44:55,46080,,9.27,cuda:0,56,76
2025-08-11T04:45:04,46560,,9.3,cuda:0,56,76
2025-08-11T04:45:06,46176,,9.27,cuda:0,56,76
2025-08-11T04:45:14,46656,,9.3,cuda:0,56,76
2025-08-11T04:45:17,46272,,9.27,cuda:0,56,76
2025-08-11T04:45:27,46784,,9.3,cuda:0,56,76
2025-08-11T04:45:28,46368,,9.27,cuda:0,56,76
2025-08-11T04:45:37,46880,,9.3,cuda:0,56,76
2025-08-11T04:45:38,46464,,9.27,cuda:0,56,76
2025-08-11T04:45:48,46976,,9.3,cuda:0,56,76
2025-08-11T04:45:51,46592,,9.27,cuda:0,56,76
2025-08-11T04:45:58,47072,,9.3,cuda:0,56,76
2025-08-11T04:46:02,46688,,9.27,cuda:0,56,76
2025-08-11T04:46:09,47168,,9.3,cuda:0,56,76
2025-08-11T04:46:12,46784,,9.27,cuda:0,56,76
2025-08-11T04:46:20,47264,,9.3,cuda:0,56,76
2025-08-11T04:46:22,46880,,9.27,cuda:0,56,76
2025-08-11T04:46:30,47360,,9.3,cuda:0,56,76
2025-08-11T04:46:32,46976,,9.27,cuda:0,56,76
2025-08-11T04:46:41,47456,,9.3,cuda:0,56,76
2025-08-11T04:46:43,47072,,9.27,cuda:0,56,76
2025-08-11T04:46:52,47552,,9.3,cuda:0,56,76
2025-08-11T04:46:56,47200,,9.27,cuda:0,56,76
2025-08-11T04:47:02,47648,,9.3,cuda:0,56,76
2025-08-11T04:47:06,47296,,9.27,cuda:0,56,76
2025-08-11T04:47:12,47744,,9.3,cuda:0,56,76
2025-08-11T04:47:17,47392,,9.27,cuda:0,56,76
2025-08-11T04:47:25,47872,,9.3,cuda:0,56,76
2025-08-11T04:47:30,47520,,9.27,cuda:0,56,76
2025-08-11T04:47:35,47968,,9.3,cuda:0,56,76
2025-08-11T04:47:41,47616,,9.27,cuda:0,56,76
2025-08-11T04:47:48,48096,,9.3,cuda:0,56,76
2025-08-11T04:47:52,47712,,9.27,cuda:0,56,76
2025-08-11T04:48:00,48192,,9.3,cuda:0,56,76
2025-08-11T04:48:02,47808,,9.27,cuda:0,56,76
2025-08-11T04:48:10,48288,,9.3,cuda:0,56,76
2025-08-11T04:48:14,47936,,9.27,cuda:0,56,76
2025-08-11T04:48:20,48384,,9.3,cuda:0,56,76
2025-08-11T04:48:24,48032,,9.27,cuda:0,56,76
2025-08-11T04:48:31,48480,,9.3,cuda:0,56,76
2025-08-11T04:48:35,48128,,9.27,cuda:0,56,76
2025-08-11T04:48:42,48576,,9.3,cuda:0,56,76
2025-08-11T04:48:46,48224,,9.27,cuda:0,56,76
2025-08-11T04:48:56,48704,,9.3,cuda:0,56,76
2025-08-11T04:48:56,48320,,9.27,cuda:0,56,76
2025-08-11T04:49:06,48800,,9.3,cuda:0,56,76
2025-08-11T04:49:10,48448,,9.27,cuda:0,56,76
2025-08-11T04:49:17,48896,,9.3,cuda:0,56,76
2025-08-11T04:49:20,48544,,9.27,cuda:0,56,76
2025-08-11T04:49:30,49024,,9.3,cuda:0,56,76
2025-08-11T04:49:31,48640,,9.27,cuda:0,56,76
2025-08-11T04:49:42,48736,,9.27,cuda:0,56,76
2025-08-11T04:49:43,49152,,9.3,cuda:0,56,76
2025-08-11T04:49:52,48832,,9.27,cuda:0,56,76
2025-08-11T04:49:54,49248,,9.3,cuda:0,56,76
2025-08-11T04:50:02,48928,,9.27,cuda:0,56,76
2025-08-11T04:50:07,49376,,9.3,cuda:0,56,76
2025-08-11T04:50:12,49024,,9.27,cuda:0,56,76
2025-08-11T04:50:18,49472,,9.3,cuda:0,56,76
2025-08-11T04:50:22,49120,,9.27,cuda:0,56,76
2025-08-11T04:50:31,49600,,9.3,cuda:0,56,76
2025-08-11T04:50:34,49216,,9.27,cuda:0,56,76
2025-08-11T04:50:42,49696,,9.3,cuda:0,56,76
2025-08-11T04:50:44,49312,,9.27,cuda:0,56,76
2025-08-11T04:50:54,49408,,9.27,cuda:0,56,76
2025-08-11T04:50:55,49824,,9.3,cuda:0,56,76
2025-08-11T04:51:05,49504,,9.27,cuda:0,56,76
2025-08-11T04:51:05,49920,,9.3,cuda:0,56,76
2025-08-11T04:51:15,49600,,9.27,cuda:0,56,76
2025-08-11T04:51:16,50016,,9.3,cuda:0,56,76
2025-08-11T04:51:26,49696,,9.27,cuda:0,56,76
2025-08-11T04:51:26,50112,,9.3,cuda:0,56,76
2025-08-11T04:51:36,49792,,9.27,cuda:0,56,76
2025-08-11T04:51:37,50208,,9.3,cuda:0,56,76
2025-08-11T04:51:48,50304,,9.3,cuda:0,56,76
2025-08-11T04:51:49,49920,,9.27,cuda:0,56,76
2025-08-11T04:52:00,50016,,9.27,cuda:0,56,76
2025-08-11T04:52:00,50432,,9.3,cuda:0,56,76
2025-08-11T04:52:11,50528,,9.3,cuda:0,56,76
2025-08-11T04:52:13,50144,,9.27,cuda:0,56,76
2025-08-11T04:52:25,50656,,9.3,cuda:0,56,76
2025-08-11T04:52:25,50272,,9.27,cuda:0,56,76
2025-08-11T04:52:35,50752,,9.3,cuda:0,56,76
2025-08-11T04:52:36,50368,,9.27,cuda:0,56,76
2025-08-11T04:52:45,50848,,9.3,cuda:0,56,76
2025-08-11T04:52:47,50464,,9.27,cuda:0,56,76
2025-08-11T04:52:56,50944,,9.3,cuda:0,56,76
2025-08-11T04:53:00,50592,,9.27,cuda:0,56,76
2025-08-11T04:53:07,51040,,9.3,cuda:0,56,76
2025-08-11T04:53:11,50688,,9.27,cuda:0,56,76
2025-08-11T04:53:17,51136,,9.3,cuda:0,56,76
2025-08-11T04:53:24,50816,,9.27,cuda:0,56,76
2025-08-11T04:53:27,51232,,9.3,cuda:0,56,76
2025-08-11T04:53:34,50912,,9.27,cuda:0,56,76
2025-08-11T04:53:38,51328,,9.3,cuda:0,56,76
2025-08-11T04:53:45,51008,,9.27,cuda:0,56,76
2025-08-11T04:53:48,51424,,9.3,cuda:0,56,76
2025-08-11T04:53:56,51104,,9.27,cuda:0,56,76
2025-08-11T04:54:02,51552,,9.3,cuda:0,56,76
2025-08-11T04:54:07,51200,,9.27,cuda:0,56,76
2025-08-11T04:54:12,51648,,9.3,cuda:0,56,76
2025-08-11T04:54:17,51296,,9.27,cuda:0,56,76
2025-08-11T04:54:22,51744,,9.3,cuda:0,56,76
2025-08-11T04:54:28,51392,,9.27,cuda:0,56,76
2025-08-11T04:54:33,51840,,9.3,cuda:0,56,76
2025-08-11T04:54:38,51488,,9.27,cuda:0,56,76
2025-08-11T04:54:43,51936,,9.3,cuda:0,56,76
2025-08-11T04:54:51,51616,,9.27,cuda:0,56,76
2025-08-11T04:54:56,52064,,9.3,cuda:0,56,76
2025-08-11T04:55:02,51712,,9.27,cuda:0,56,76
2025-08-11T04:55:09,52192,,9.3,cuda:0,56,76
2025-08-11T04:55:16,51840,,9.27,cuda:0,56,76
2025-08-11T04:55:19,52288,,9.3,cuda:0,56,76
2025-08-11T04:55:29,51968,,9.27,cuda:0,56,76
2025-08-11T04:55:30,52384,,9.3,cuda:0,56,76
2025-08-11T04:55:41,52480,,9.3,cuda:0,56,76
2025-08-11T04:55:42,52096,,9.27,cuda:0,56,76
2025-08-11T04:55:52,52576,,9.3,cuda:0,56,76
2025-08-11T04:55:55,52224,,9.28,cuda:0,56,76
2025-08-11T04:56:02,52672,,9.3,cuda:0,56,76
2025-08-11T04:56:08,52352,,9.28,cuda:0,56,76
2025-08-11T04:56:13,52768,,9.3,cuda:0,56,76
2025-08-11T04:56:22,52480,,9.28,cuda:0,56,76
2025-08-11T04:56:25,52896,,9.3,cuda:0,56,76
2025-08-11T04:56:32,52576,,9.28,cuda:0,56,76
2025-08-11T04:56:37,52992,,9.3,cuda:0,56,76
2025-08-11T04:56:43,52672,,9.28,cuda:0,56,76
2025-08-11T04:56:50,53120,,9.3,cuda:0,56,76
2025-08-11T04:56:53,52768,,9.28,cuda:0,56,76
2025-08-11T04:57:01,53216,,9.3,cuda:0,56,76
2025-08-11T04:57:07,52896,,9.28,cuda:0,56,76
2025-08-11T04:57:12,53312,,9.3,cuda:0,56,76
2025-08-11T04:57:17,52992,,9.28,cuda:0,56,76
2025-08-11T04:57:23,53408,,9.29,cuda:0,56,76
2025-08-11T04:57:30,53120,,9.28,cuda:0,56,76
2025-08-11T04:57:33,53504,,9.29,cuda:0,56,76
2025-08-11T04:57:40,53216,,9.28,cuda:0,56,76
2025-08-11T04:57:43,53600,,9.29,cuda:0,56,76
2025-08-11T04:57:54,53696,,9.29,cuda:0,56,76
2025-08-11T04:57:54,53344,,9.28,cuda:0,56,76
2025-08-11T04:58:04,53440,,9.28,cuda:0,56,76
2025-08-11T04:58:07,53824,,9.29,cuda:0,56,76
2025-08-11T04:58:15,53536,,9.28,cuda:0,56,76
2025-08-11T04:58:17,53920,,9.3,cuda:0,56,76
2025-08-11T04:58:26,53632,,9.28,cuda:0,56,76
2025-08-11T04:58:28,54016,,9.29,cuda:0,56,76
2025-08-11T04:58:36,53728,,9.28,cuda:0,56,76
2025-08-11T04:58:39,54112,,9.29,cuda:0,56,76
2025-08-11T04:58:49,54208,,9.29,cuda:0,56,76
2025-08-11T04:58:50,53856,,9.28,cuda:0,56,76
2025-08-11T04:59:00,54304,,9.29,cuda:0,56,76
2025-08-11T04:59:00,53952,,9.28,cuda:0,56,76
2025-08-11T04:59:11,54400,,9.29,cuda:0,56,76
2025-08-11T04:59:11,54048,,9.28,cuda:0,56,76
2025-08-11T04:59:21,54144,,9.28,cuda:0,56,76
2025-08-11T04:59:24,54528,,9.29,cuda:0,56,76
2025-08-11T04:59:31,54240,,9.28,cuda:0,56,76
2025-08-11T04:59:34,54624,,9.29,cuda:0,56,76
2025-08-11T04:59:42,54336,,9.28,cuda:0,56,76
2025-08-11T04:59:45,54720,,9.29,cuda:0,56,76
2025-08-11T04:59:52,54432,,9.28,cuda:0,56,76
2025-08-11T04:59:55,54816,,9.29,cuda:0,56,76
2025-08-11T05:00:03,54528,,9.28,cuda:0,56,76
2025-08-11T05:00:06,54912,,9.29,cuda:0,56,76
2025-08-11T05:00:13,54624,,9.28,cuda:0,56,76
2025-08-11T05:00:16,55008,,9.29,cuda:0,56,76
2025-08-11T05:00:23,54720,,9.28,cuda:0,56,76
2025-08-11T05:00:27,55104,,9.29,cuda:0,56,76
2025-08-11T05:00:34,54816,,9.28,cuda:0,56,76
2025-08-11T05:00:37,55200,,9.29,cuda:0,56,76
2025-08-11T05:00:45,54912,,9.28,cuda:0,56,76
2025-08-11T05:00:47,55296,,9.29,cuda:0,56,76
2025-08-11T05:00:58,55392,,9.29,cuda:0,56,76
2025-08-11T05:00:59,55040,,9.28,cuda:0,56,76
2025-08-11T05:01:09,55488,,9.29,cuda:0,56,76
2025-08-11T05:01:09,55136,,9.28,cuda:0,56,76
2025-08-11T05:01:22,55616,,9.29,cuda:0,56,76
2025-08-11T05:01:23,55264,,9.28,cuda:0,56,76
2025-08-11T05:01:33,55712,,9.29,cuda:0,56,76
2025-08-11T05:01:33,55360,,9.28,cuda:0,56,76
2025-08-11T05:01:44,55808,,9.29,cuda:0,56,76
2025-08-11T05:01:44,55456,,9.27,cuda:0,56,76
2025-08-11T05:01:54,55904,,9.29,cuda:0,56,76
2025-08-11T05:01:55,55552,,9.27,cuda:0,56,76
2025-08-11T05:02:04,56000,,9.29,cuda:0,56,76
2025-08-11T05:02:05,55648,,9.27,cuda:0,56,76
2025-08-11T05:02:14,56096,,9.29,cuda:0,56,76
2025-08-11T05:02:16,55744,,9.27,cuda:0,56,76
2025-08-11T05:02:28,56224,,9.29,cuda:0,56,76
2025-08-11T05:02:28,55872,,9.28,cuda:0,56,76
2025-08-11T05:02:38,56320,,9.29,cuda:0,56,76
2025-08-11T05:02:42,56000,,9.28,cuda:0,56,76
2025-08-11T05:02:49,56416,,9.29,cuda:0,56,76
2025-08-11T05:02:53,56096,,9.27,cuda:0,56,76
2025-08-11T05:02:59,56512,,9.29,cuda:0,56,76
2025-08-11T05:03:03,56192,,9.28,cuda:0,56,76
2025-08-11T05:03:10,56608,,9.29,cuda:0,56,76
2025-08-11T05:03:14,56288,,9.28,cuda:0,56,76
2025-08-11T05:03:20,56704,,9.29,cuda:0,56,76
2025-08-11T05:03:25,56384,,9.27,cuda:0,56,76
2025-08-11T05:03:31,56800,,9.29,cuda:0,56,76
2025-08-11T05:03:38,56512,,9.27,cuda:0,56,76
2025-08-11T05:03:41,56896,,9.29,cuda:0,56,76
2025-08-11T05:03:48,56608,,9.27,cuda:0,56,76
2025-08-11T05:03:51,56992,,9.29,cuda:0,56,76
2025-08-11T05:04:00,56704,,9.27,cuda:0,56,76
2025-08-11T05:04:05,57120,,9.29,cuda:0,56,76
2025-08-11T05:04:12,56832,,9.27,cuda:0,56,76
2025-08-11T05:04:18,57248,,9.29,cuda:0,56,76
2025-08-11T05:04:24,56928,,9.27,cuda:0,56,76
2025-08-11T05:04:31,57376,,9.29,cuda:0,56,76
2025-08-11T05:04:34,57024,,9.27,cuda:0,56,76
2025-08-11T05:04:41,57472,,9.29,cuda:0,56,76
2025-08-11T05:04:45,57120,,9.27,cuda:0,56,76
2025-08-11T05:04:55,57600,,9.29,cuda:0,56,76
2025-08-11T05:04:56,57216,,9.27,cuda:0,56,76
2025-08-11T05:05:05,57696,,9.29,cuda:0,56,76
2025-08-11T05:05:10,57344,,9.27,cuda:0,56,76
2025-08-11T05:05:16,57792,,9.29,cuda:0,56,76
2025-08-11T05:05:20,57440,,9.27,cuda:0,56,76
2025-08-11T05:05:26,57888,,9.29,cuda:0,56,76
2025-08-11T05:05:31,57536,,9.27,cuda:0,56,76
2025-08-11T05:05:37,57984,,9.29,cuda:0,56,76
2025-08-11T05:05:44,57664,,9.27,cuda:0,56,76
2025-08-11T05:05:47,58080,,9.29,cuda:0,56,76
2025-08-11T05:05:55,57760,,9.27,cuda:0,56,76
2025-08-11T05:05:58,58176,,9.29,cuda:0,56,76
2025-08-11T05:06:06,57856,,9.27,cuda:0,56,76
2025-08-11T05:06:09,58272,,9.29,cuda:0,56,76
2025-08-11T05:06:16,57952,,9.27,cuda:0,56,76
2025-08-11T05:06:19,58368,,9.29,cuda:0,56,76
2025-08-11T05:06:29,58464,,9.29,cuda:0,56,76
2025-08-11T05:06:29,58080,,9.27,cuda:0,56,76
2025-08-11T05:06:39,58560,,9.29,cuda:0,56,76
2025-08-11T05:06:40,58176,,9.27,cuda:0,56,76
2025-08-11T05:06:50,58656,,9.29,cuda:0,56,76
2025-08-11T05:06:51,58272,,9.27,cuda:0,56,76
2025-08-11T05:07:01,58368,,9.27,cuda:0,56,76
2025-08-11T05:07:04,58784,,9.29,cuda:0,56,76
2025-08-11T05:07:12,58464,,9.27,cuda:0,56,76
2025-08-11T05:07:16,58912,,9.29,cuda:0,56,76
2025-08-11T05:07:22,58560,,9.27,cuda:0,56,76
2025-08-11T05:07:27,59008,,9.29,cuda:0,56,76
2025-08-11T05:07:33,58656,,9.27,cuda:0,56,76
2025-08-11T05:07:40,59136,,9.29,cuda:0,56,76
2025-08-11T05:07:43,58752,,9.27,cuda:0,56,76
2025-08-11T05:07:51,59232,,9.29,cuda:0,56,76
2025-08-11T05:07:53,58848,,9.27,cuda:0,56,76
2025-08-11T05:08:01,59328,,9.29,cuda:0,56,76
2025-08-11T05:08:07,58976,,9.27,cuda:0,56,76
2025-08-11T05:08:14,59456,,9.29,cuda:0,56,76
2025-08-11T05:08:17,59072,,9.27,cuda:0,56,76
2025-08-11T05:08:25,59552,,9.29,cuda:0,56,76
2025-08-11T05:08:28,59168,,9.27,cuda:0,56,76
2025-08-11T05:08:38,59264,,9.27,cuda:0,56,76
2025-08-11T05:08:38,59680,,9.29,cuda:0,56,76
2025-08-11T05:08:49,59776,,9.29,cuda:0,56,76
2025-08-11T05:08:51,59392,,9.27,cuda:0,56,76
2025-08-11T05:09:00,59872,,9.29,cuda:0,56,76
2025-08-11T05:09:01,59488,,9.27,cuda:0,56,76
2025-08-11T05:09:10,59968,,9.29,cuda:0,56,76
2025-08-11T05:09:15,59616,,9.27,cuda:0,56,76
2025-08-11T05:09:20,60064,,9.29,cuda:0,56,76
2025-08-11T05:09:28,59744,,9.27,cuda:0,56,76
2025-08-11T05:09:30,60160,,9.29,cuda:0,56,76
2025-08-11T05:09:42,59872,,9.27,cuda:0,56,76
2025-08-11T05:09:44,60288,,9.29,cuda:0,56,76
2025-08-11T05:09:54,60384,,9.29,cuda:0,56,76
2025-08-11T05:09:55,60000,,9.27,cuda:0,56,76
2025-08-11T05:10:04,60480,,9.29,cuda:0,56,76
2025-08-11T05:10:06,60096,,9.27,cuda:0,56,76
2025-08-11T05:10:15,60576,,9.29,cuda:0,56,76
2025-08-11T05:10:16,60192,,9.27,cuda:0,56,76
2025-08-11T05:10:26,60672,,9.29,cuda:0,56,76
2025-08-11T05:10:27,60288,,9.27,cuda:0,56,76
2025-08-11T05:10:37,60768,,9.29,cuda:0,56,76
2025-08-11T05:10:39,60416,,9.27,cuda:0,56,76
2025-08-11T05:10:47,60864,,9.29,cuda:0,56,76
2025-08-11T05:10:52,60544,,9.28,cuda:0,56,76
2025-08-11T05:10:58,60960,,9.29,cuda:0,56,76
2025-08-11T05:11:05,60672,,9.28,cuda:0,56,76
2025-08-11T05:11:09,61056,,9.29,cuda:0,56,76
2025-08-11T05:11:16,60768,,9.28,cuda:0,56,76
2025-08-11T05:11:19,61152,,9.29,cuda:0,56,76
2025-08-11T05:11:27,60864,,9.28,cuda:0,56,76
2025-08-11T05:11:29,61248,,9.29,cuda:0,56,76
2025-08-11T05:11:38,60960,,9.27,cuda:0,56,76
2025-08-11T05:11:39,61344,,9.29,cuda:0,56,76
2025-08-11T05:11:50,61440,,9.29,cuda:0,56,76
2025-08-11T05:11:51,61088,,9.28,cuda:0,56,76
2025-08-11T05:12:02,61184,,9.27,cuda:0,56,76
2025-08-11T05:12:03,61568,,9.29,cuda:0,56,76
2025-08-11T05:12:14,61664,,9.29,cuda:0,56,76
2025-08-11T05:12:14,61312,,9.28,cuda:0,56,76
2025-08-11T05:12:24,61760,,9.29,cuda:0,56,76
2025-08-11T05:12:28,61440,,9.28,cuda:0,56,76
2025-08-11T05:12:34,61856,,9.29,cuda:0,56,76
2025-08-11T05:12:39,61536,,9.28,cuda:0,56,76
2025-08-11T05:12:48,61984,,9.29,cuda:0,56,76
2025-08-11T05:12:49,61632,,9.28,cuda:0,56,76
2025-08-11T05:12:58,62080,,9.29,cuda:0,56,76
2025-08-11T05:13:00,61728,,9.28,cuda:0,56,76
2025-08-11T05:13:10,61824,,9.28,cuda:0,56,76
2025-08-11T05:13:11,62208,,9.29,cuda:0,56,76
2025-08-11T05:13:21,61920,,9.27,cuda:0,56,76
2025-08-11T05:13:22,62304,,9.29,cuda:0,56,76
2025-08-11T05:13:31,62016,,9.27,cuda:0,56,76
2025-08-11T05:13:32,62400,,9.29,cuda:0,56,76
2025-08-11T05:13:45,62144,,9.28,cuda:0,56,76
2025-08-11T05:13:45,62528,,9.29,cuda:0,56,76
2025-08-11T05:13:56,62624,,9.29,cuda:0,56,76
2025-08-11T05:13:59,62272,,9.28,cuda:0,56,76
2025-08-11T05:14:06,62720,,9.29,cuda:0,56,76
2025-08-11T05:14:12,62400,,9.28,cuda:0,56,76
2025-08-11T05:14:16,62816,,9.29,cuda:0,56,76
2025-08-11T05:14:25,62528,,9.28,cuda:0,56,76
2025-08-11T05:14:27,62912,,9.29,cuda:0,56,76
2025-08-11T05:14:35,62624,,9.28,cuda:0,56,76
2025-08-11T05:14:38,63008,,9.29,cuda:0,56,76
2025-08-11T05:14:46,62720,,9.28,cuda:0,56,76
2025-08-11T05:14:51,63136,,9.29,cuda:0,56,76
2025-08-11T05:14:57,62816,,9.28,cuda:0,56,76
2025-08-11T05:15:02,63232,,9.29,cuda:0,56,76
2025-08-11T05:15:10,62944,,9.28,cuda:0,56,76
2025-08-11T05:15:12,63328,,9.29,cuda:0,56,76
2025-08-11T05:15:20,63040,,9.28,cuda:0,56,76
2025-08-11T05:15:23,63424,,9.29,cuda:0,56,76
2025-08-11T05:15:31,63136,,9.28,cuda:0,56,76
2025-08-11T05:15:36,63552,,9.29,cuda:0,56,76
2025-08-11T05:15:41,63232,,9.28,cuda:0,56,76
2025-08-11T05:15:47,63648,,9.29,cuda:0,56,76
2025-08-11T05:15:55,63360,,9.28,cuda:0,56,76
2025-08-11T05:16:01,63776,,9.29,cuda:0,56,76
2025-08-11T05:16:08,63488,,9.28,cuda:0,56,76
2025-08-11T05:16:11,63872,,9.29,cuda:0,56,76
2025-08-11T05:16:19,63584,,9.28,cuda:0,56,76
2025-08-11T05:16:24,64000,,9.29,cuda:0,56,76
2025-08-11T05:16:30,63680,,9.28,cuda:0,56,76
2025-08-11T05:16:38,64128,,9.29,cuda:0,56,76
2025-08-11T05:16:40,63776,,9.28,cuda:0,56,76
2025-08-11T05:16:48,64224,,9.29,cuda:0,56,76
2025-08-11T05:16:51,63872,,9.28,cuda:0,56,76
2025-08-11T05:16:59,64320,,9.29,cuda:0,56,76
2025-08-11T05:17:01,63968,,9.28,cuda:0,56,76
2025-08-11T05:17:12,64064,,9.28,cuda:0,56,76
2025-08-11T05:17:12,64448,,9.29,cuda:0,56,76
2025-08-11T05:17:22,64160,,9.28,cuda:0,56,76
2025-08-11T05:17:23,64544,,9.29,cuda:0,56,76
2025-08-11T05:17:35,64288,,9.28,cuda:0,56,76
2025-08-11T05:17:36,64672,,9.29,cuda:0,56,76
2025-08-11T05:17:48,64416,,9.28,cuda:0,56,76
2025-08-11T05:17:49,64800,,9.29,cuda:0,56,76
2025-08-11T05:18:01,64544,,9.28,cuda:0,56,76
2025-08-11T05:18:02,64928,,9.29,cuda:0,56,76
2025-08-11T05:18:14,65024,,9.29,cuda:0,56,76
2025-08-11T05:18:14,64672,,9.28,cuda:0,56,76
2025-08-11T05:18:24,65120,,9.29,cuda:0,56,76
2025-08-11T05:18:25,64768,,9.28,cuda:0,56,76
2025-08-11T05:18:34,65216,,9.29,cuda:0,56,76
2025-08-11T05:18:35,64864,,9.28,cuda:0,56,76
2025-08-11T05:18:44,65312,,9.29,cuda:0,56,76
2025-08-11T05:18:46,64960,,9.28,cuda:0,56,76
2025-08-11T05:18:55,65408,,9.29,cuda:0,56,76
2025-08-11T05:18:59,65088,,9.28,cuda:0,56,76
2025-08-11T05:19:06,65504,,9.29,cuda:0,56,76
2025-08-11T05:19:10,65184,,9.28,cuda:0,56,76
2025-08-11T05:19:17,65600,,9.29,cuda:0,56,76
2025-08-11T05:19:20,65280,,9.28,cuda:0,56,76
2025-08-11T05:19:28,65696,,9.29,cuda:0,56,76
2025-08-11T05:19:33,65408,,9.28,cuda:0,56,76
2025-08-11T05:19:41,65824,,9.29,cuda:0,56,76
2025-08-11T05:19:44,65504,,9.28,cuda:0,56,76
2025-08-11T05:19:52,65920,,9.29,cuda:0,56,76
2025-08-11T05:19:54,65600,,9.28,cuda:0,56,76
2025-08-11T05:20:02,66016,,9.29,cuda:0,56,76
2025-08-11T05:20:05,65696,,9.28,cuda:0,56,76
2025-08-11T05:20:12,66112,,9.29,cuda:0,56,76
2025-08-11T05:20:16,65792,,9.28,cuda:0,56,76
2025-08-11T05:20:25,66240,,9.29,cuda:0,56,76
2025-08-11T05:20:27,65888,,9.28,cuda:0,56,76
2025-08-11T05:20:36,66336,,9.29,cuda:0,56,76
2025-08-11T05:20:37,65984,,9.28,cuda:0,56,76
2025-08-11T05:20:46,66432,,9.29,cuda:0,56,76
2025-08-11T05:20:48,66080,,9.28,cuda:0,56,76
2025-08-11T05:20:57,66528,,9.29,cuda:0,56,76
2025-08-11T05:20:58,66176,,9.28,cuda:0,56,76
2025-08-11T05:21:08,66624,,9.29,cuda:0,56,76
2025-08-11T05:21:09,66272,,9.28,cuda:0,56,76
2025-08-11T05:21:18,66720,,9.29,cuda:0,56,76
2025-08-11T05:21:19,66368,,9.28,cuda:0,56,76
2025-08-11T05:21:29,66816,,9.29,cuda:0,56,76
2025-08-11T05:21:29,66464,,9.28,cuda:0,56,76
2025-08-11T05:21:40,66560,,9.28,cuda:0,56,76
2025-08-11T05:21:42,66944,,9.29,cuda:0,56,76
2025-08-11T05:21:51,66656,,9.28,cuda:0,56,76
2025-08-11T05:21:55,67072,,9.29,cuda:0,56,76
2025-08-11T05:22:01,66752,,9.28,cuda:0,56,76
2025-08-11T05:22:05,67168,,9.29,cuda:0,56,76
2025-08-11T05:22:14,66880,,9.28,cuda:0,56,76
2025-08-11T05:22:16,67264,,9.29,cuda:0,56,76
2025-08-11T05:22:27,67360,,9.29,cuda:0,56,76
2025-08-11T05:22:27,67008,,9.28,cuda:0,56,76
2025-08-11T05:22:38,67104,,9.28,cuda:0,56,76
2025-08-11T05:22:39,67488,,9.29,cuda:0,56,76
2025-08-11T05:22:52,67232,,9.28,cuda:0,56,76
2025-08-11T05:22:52,67616,,9.29,cuda:0,56,76
2025-08-11T05:23:02,67328,,9.28,cuda:0,56,76
2025-08-11T05:23:03,67712,,9.29,cuda:0,56,76
2025-08-11T05:23:13,67424,,9.28,cuda:0,56,76
2025-08-11T05:23:17,67840,,9.29,cuda:0,56,76
2025-08-11T05:23:23,67520,,9.28,cuda:0,56,76
2025-08-11T05:23:28,67936,,9.29,cuda:0,56,76
2025-08-11T05:23:33,67616,,9.28,cuda:0,56,76
2025-08-11T05:23:38,68032,,9.29,cuda:0,56,76
2025-08-11T05:23:43,67712,,9.28,cuda:0,56,76
2025-08-11T05:23:50,68128,,9.29,cuda:0,56,76
2025-08-11T05:23:57,67840,,9.28,cuda:0,56,76
2025-08-11T05:24:02,68256,,9.29,cuda:0,56,76
