reason,risk_pct,ema_reward,drawdown,freeze_mode
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0294,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0558,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0301,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0578,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0301,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0578,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0301,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0578,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0301,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0578,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0301,False
Multiple entry signals active,1.0200,0.0000,0.0578,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0301,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0578,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0301,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0578,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0301,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0578,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0206,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0578,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0655,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0578,False
Multiple entry signals active,1.0200,0.0000,0.0301,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
Multiple entry signals active,1.0200,0.0000,0.0492,False
Multiple entry signals active,1.0200,0.0000,0.0233,False
Multiple entry signals active,1.0200,0.0000,0.0444,False
Multiple entry signals active,1.0200,0.0000,0.0515,False
Multiple entry signals active,1.0200,0.0000,0.0335,False
Multiple entry signals active,1.0200,0.0000,0.0221,False
Multiple entry signals active,1.0200,0.0000,0.0405,False
Multiple entry signals active,1.0200,0.0000,0.0488,False
Multiple entry signals active,1.0200,0.0000,0.0282,False
Multiple entry signals active,1.0200,0.0000,0.0835,False
Multiple entry signals active,1.0200,0.0000,0.0674,False
Multiple entry signals active,1.0200,0.0000,0.0578,False
Multiple entry signals active,1.0200,0.0000,0.0413,False
